,accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.05,0.9294200000000002,0.9145448117385574,0.9294200000000002,0.9298995814359007,0.9294200000000002,0.9217716050272151,0.9294200000000002,0.8972364929631484,0.07058
0.1,0.93688,0.9236068172214617,0.93688,0.9336863453120996,0.93688,0.9281425295944677,0.93688,0.9077831584882251,0.06312000000000001
0.15,0.94342,0.9314542032621098,0.94342,0.9378296782571869,0.94342,0.934281844867442,0.94342,0.9171756435376505,0.05657999999999999
0.2,0.9471599999999998,0.9363724935364592,0.9471599999999998,0.9410728856115749,0.9471599999999998,0.9384020497976775,0.9471599999999998,0.9225714385261403,0.05284
0.25,0.9484600000000001,0.9390822742729031,0.9484600000000001,0.9414489922017546,0.9484600000000001,0.9399656294504904,0.9484600000000001,0.924414895483278,0.05154000000000001
0.3,0.9479000000000001,0.9394454640214047,0.9479000000000001,0.9405313530457491,0.9479000000000001,0.9396500676545432,0.9479000000000001,0.9235766521505302,0.05210000000000001
0.35,0.9470000000000001,0.9382638263037026,0.9470000000000001,0.9389620815417516,0.9470000000000001,0.9383802652617048,0.9470000000000001,0.9222412351482485,0.053
0.4,0.9475600000000002,0.9398081833482358,0.9475600000000002,0.939384100255619,0.9475600000000002,0.9392797132102711,0.9475600000000002,0.9230333682771346,0.05244000000000001
0.45,0.9470000000000001,0.9394347276273245,0.9470000000000001,0.9386807641346,0.9470000000000001,0.9387615344319393,0.9470000000000001,0.9222018081221911,0.053
0.5,0.94696,0.9393679414229613,0.94696,0.9383753879034386,0.94696,0.9385655222644393,0.94696,0.9221318532713103,0.05304000000000002
0.55,0.9478799999999998,0.9413914157201921,0.9478799999999998,0.9389245833703871,0.9478799999999998,0.9398512785342171,0.9478799999999998,0.92345384928268,0.05212000000000001
0.6,0.9483999999999999,0.9420814530301673,0.9483999999999999,0.9398469657268607,0.9483999999999999,0.9406521792982256,0.9483999999999999,0.9242169783030559,0.05160000000000001
0.65,0.94766,0.9409524302003055,0.94766,0.9388990090456008,0.94766,0.9395808999928421,0.94766,0.923119306803989,0.05234000000000001
0.7,0.94798,0.9418104261902981,0.94798,0.9390514250831759,0.94798,0.9400679869575455,0.94798,0.9235690806945019,0.05202000000000001
0.75,0.9466199999999999,0.9407723551064561,0.9466199999999999,0.9371716291218668,0.9466199999999999,0.9386670054786582,0.9466199999999999,0.9215578191756424,0.053380000000000025
0.8,0.9475400000000002,0.9423883554816501,0.9475400000000002,0.9381097598688218,0.9475400000000002,0.939928073978603,0.9475400000000002,0.9228887884047048,0.05246000000000001
0.85,0.94794,0.942645506517766,0.94794,0.9383800745964378,0.94794,0.9401929867470423,0.94794,0.9234654629791834,0.05206
0.9,0.9471400000000001,0.9419746391347564,0.9471400000000001,0.9372547058907628,0.9471400000000001,0.9393581422787068,0.9471400000000001,0.9222757153315757,0.05286000000000001
0.95,0.9467800000000001,0.9411728944201492,0.9467800000000001,0.9370843563261927,0.9467800000000001,0.9388527449830173,0.9467800000000001,0.9217831916440703,0.05321999999999999
1.0,0.9474400000000002,0.9429173152301148,0.9474400000000002,0.9373013406236802,0.9474400000000002,0.9397918663687223,0.9474400000000002,0.9226991649009563,0.05256000000000002
