,accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.05,0.9283000000000001,0.9118012813760044,0.9283000000000001,0.9308274048099353,0.9283000000000001,0.9205813831558471,0.9283000000000001,0.895721378319796,0.0717
0.1,0.9364199999999999,0.9212575913777047,0.9364199999999999,0.9354141352308731,0.9364199999999999,0.9274206621687386,0.9364199999999999,0.9071931443413662,0.06358000000000001
0.15,0.9418400000000001,0.9271167969537738,0.9418400000000001,0.9388881093989858,0.9418400000000001,0.9322804716550104,0.9418400000000001,0.9150082394516168,0.05816000000000001
0.2,0.94538,0.9341860419840836,0.94538,0.9400996295371427,0.94538,0.9365075402852311,0.94538,0.9199690437794443,0.054619999999999995
0.25,0.94832,0.9390174520062676,0.94832,0.9415336469966695,0.94832,0.9397273871062063,0.94832,0.9241741803822944,0.051680000000000004
0.3,0.9473999999999998,0.9396100809496939,0.9473999999999998,0.9394116956816552,0.9473999999999998,0.9389193733158028,0.9473999999999998,0.9227477889998958,0.052600000000000015
0.35,0.9467200000000001,0.939977881122697,0.9467200000000001,0.9379846235594801,0.9467200000000001,0.9383924740079101,0.9467200000000001,0.921700453370322,0.053280000000000015
0.4,0.9468,0.9403695027579989,0.9468,0.937578205980804,0.9468,0.9382572006295671,0.9468,0.9217924819572422,0.053200000000000004
0.45,0.9457000000000001,0.9403120419172144,0.9457000000000001,0.9358037720352779,0.9457000000000001,0.9374134847017396,0.9457000000000001,0.9201127634328721,0.054300000000000015
0.5,0.9452000000000002,0.9401839942179372,0.9452000000000002,0.9350876896387699,0.9452000000000002,0.9370088556279774,0.9452000000000002,0.9193597324177801,0.054800000000000015
0.55,0.9445999999999999,0.9400852105540607,0.9445999999999999,0.9347483386675565,0.9445999999999999,0.936780388192762,0.9445999999999999,0.9184691702288299,0.05540000000000002
0.6,0.94466,0.9397391317628373,0.94466,0.9345239445282186,0.94466,0.9364350729378321,0.94466,0.9185318101431648,0.05534
0.65,0.9450600000000001,0.9407653755367736,0.9450600000000001,0.9341858501170988,0.9450600000000001,0.936741287244252,0.9450600000000001,0.919074839406925,0.05494000000000002
0.7,0.94512,0.9416646013427669,0.94512,0.9343568848259447,0.94512,0.9373105581264036,0.94512,0.9191578503682394,0.05488000000000001
0.75,0.9445400000000003,0.9415571132529051,0.9445400000000003,0.9327763000241298,0.9445400000000003,0.9365151298917362,0.9445400000000003,0.9182198337397854,0.05546000000000002
0.8,0.9447800000000001,0.9419249696174339,0.9447800000000001,0.9329055920634165,0.9447800000000001,0.9368607800255901,0.9447800000000001,0.9185945711775845,0.055220000000000005
0.85,0.94438,0.9422457884717659,0.94438,0.9321326422094218,0.94438,0.93651339428613,0.94438,0.9179607943055159,0.055619999999999996
0.9,0.94448,0.9418377599780332,0.94448,0.9322507278029145,0.94448,0.9364346836315636,0.94448,0.9181174302193168,0.05551999999999999
0.95,0.9452799999999999,0.9434091894291392,0.9452799999999999,0.9327146222235911,0.9452799999999999,0.9374623661291731,0.9452799999999999,0.919254412993461,0.054720000000000005
1.0,0.94312,0.9408185191065422,0.94312,0.93082843031311,0.94312,0.9352305462548018,0.94312,0.9161084887981218,0.05688
