,accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.05,0.9099999999999998,0.8920405405740246,0.9099999999999998,0.916894141487957,0.9099999999999998,0.9034923030089579,0.9099999999999998,0.8696041562781978,0.08999999999999998
0.1,0.9423999999999999,0.9271177963574624,0.9423999999999999,0.9414469424009565,0.9423999999999999,0.9337173982517247,0.9423999999999999,0.9159357197702547,0.05760000000000001
0.15,0.9451400000000001,0.931653789382026,0.9451400000000001,0.9421744920212832,0.9451400000000001,0.9363196098515494,0.9451400000000001,0.9197759155131081,0.054860000000000006
0.2,0.9463600000000001,0.9352576844193982,0.9463600000000001,0.9411041226651856,0.9463600000000001,0.9377026341328849,0.9463600000000001,0.9214214403565173,0.05364000000000001
0.25,0.9455600000000001,0.9352707615498087,0.9455600000000001,0.9396668657118795,0.9455600000000001,0.9369454171716687,0.9455600000000001,0.9202052239960071,0.05444000000000001
0.3,0.9447600000000002,0.9367013143336012,0.9447600000000002,0.9373046113509989,0.9447600000000002,0.9364617055281618,0.9447600000000002,0.9189062197744723,0.05524000000000001
0.35,0.94474,0.9371429259004259,0.94474,0.937277784158602,0.94474,0.9366542201545991,0.94474,0.9188744191985775,0.05526000000000002
0.4,0.9445799999999999,0.9382011588577303,0.9445799999999999,0.9353508870248314,0.9445799999999999,0.9362247208449642,0.9445799999999999,0.9185182671741849,0.05541999999999999
0.45,0.9453999999999999,0.939304648742082,0.9453999999999999,0.9363661488346788,0.9453999999999999,0.9372607371677596,0.9453999999999999,0.919745114469364,0.05460000000000001
0.5,0.94534,0.9397654613564984,0.94534,0.9362438163124974,0.94534,0.9373900927042901,0.94534,0.9196351245410369,0.05465999999999999
0.55,0.9452799999999999,0.9395487418190948,0.9452799999999999,0.9354832178013374,0.9452799999999999,0.9368685192150847,0.9452799999999999,0.9194921629632264,0.05472000000000001
0.6,0.9451800000000001,0.9400609361137969,0.9451800000000001,0.9353897569689964,0.9451800000000001,0.9371617695842817,0.9451800000000001,0.9193337457774114,0.05482
0.65,0.9451599999999999,0.9414817332485862,0.9451599999999999,0.9347499620426555,0.9451599999999999,0.9374435690477454,0.9451599999999999,0.9192672219422099,0.05484
0.7,0.9446400000000001,0.9411008380054668,0.9446400000000001,0.9333893498437874,0.9446400000000001,0.9366533909973951,0.9446400000000001,0.91844047194954,0.05535999999999999
0.75,0.9450800000000003,0.9425639915925573,0.9450800000000003,0.9334746563478734,0.9450800000000003,0.9374487838569137,0.9450800000000003,0.9190446682730371,0.05492
0.8,0.946,0.9420987811476703,0.946,0.9353030620531557,0.946,0.937984513925739,0.9459999999999998,0.9204582642878648,0.05400000000000002
0.85,0.9456199999999998,0.9427119055941797,0.9456199999999998,0.9342697013089079,0.9456199999999998,0.9379483893969827,0.9456199999999998,0.9198442185209634,0.05438000000000001
0.9,0.94394,0.9413933637476454,0.94394,0.9323763869356138,0.94394,0.9363039024428397,0.94394,0.9173508702369512,0.05606
0.95,0.9446599999999999,0.9421575161393163,0.9446599999999999,0.932385488730249,0.9446599999999999,0.9367104761422269,0.9446599999999999,0.9183841852250871,0.05534000000000001
1.0,0.94312,0.9408185191065422,0.94312,0.93082843031311,0.94312,0.9352305462548018,0.94312,0.9161084887981218,0.05688
