,accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.05,0.68228,0.655788482379975,0.68228,0.7312955170166799,0.68228,0.6720444306088932,0.68228,0.5723978332868545,0.31772
0.1,0.7624200000000001,0.7243550901427132,0.7624200000000001,0.7872756222887155,0.7624200000000001,0.7432611689761177,0.7624199999999999,0.6704555793658767,0.23758
0.15,0.7954799999999999,0.753285533806692,0.7954799999999999,0.8044655884698318,0.7954799999999999,0.7714382851102184,0.79548,0.7117042869125356,0.20451999999999998
0.2,0.8210000000000001,0.7811847085328263,0.8210000000000001,0.8177146054456287,0.8210000000000001,0.7951397624429759,0.8210000000000001,0.7442176873992647,0.179
0.25,0.8370200000000001,0.7996555300031052,0.8370200000000001,0.8264661854008295,0.8370200000000001,0.8102655207267447,0.8370200000000001,0.7651711740550414,0.16297999999999999
0.3,0.85304,0.8185529479352325,0.85304,0.8366906334577814,0.85304,0.8257585843899775,0.85304,0.7867501916192247,0.14696000000000004
0.35,0.86328,0.8337516679896438,0.86328,0.8417418001444826,0.86328,0.83651047137745,0.86328,0.800407797882667,0.13672
0.4,0.8779600000000001,0.8540647899713056,0.8779600000000001,0.8554808774640095,0.8779600000000001,0.8535801355644869,0.8779600000000001,0.8212500523847578,0.12204000000000002
0.45,0.90132,0.8892718217473834,0.90132,0.8826896900059329,0.90132,0.8850929721710529,0.90132,0.8548040830593402,0.09868
0.5,0.9007200000000001,0.8889970593901043,0.9007200000000001,0.8805015428107259,0.9007200000000001,0.8838351199888617,0.9007200000000001,0.8537796885145825,0.09928
0.55,0.9075599999999996,0.8972230686367135,0.9075599999999996,0.8880723448966279,0.9075599999999996,0.8919200753114382,0.9075599999999996,0.8637879368550904,0.09243999999999998
0.6,0.9233199999999998,0.9125409711817983,0.9233199999999998,0.9104671196970385,0.9233199999999998,0.9108306625892524,0.9233199999999998,0.887381276334227,0.07668
0.65,0.9307799999999999,0.9211972750241623,0.9307799999999999,0.9180653675331989,0.9307799999999999,0.9190064796557966,0.9307799999999999,0.898329866497664,0.06922000000000002
0.7,0.9311399999999997,0.9214310356010329,0.9311399999999997,0.9189797975417378,0.9311399999999997,0.9195179431435492,0.9311399999999997,0.8988882287036524,0.06885999999999999
0.75,0.9303400000000001,0.9202992625248365,0.9303400000000001,0.9188317861470452,0.9303400000000001,0.9188805736985977,0.9303400000000001,0.8977573224549448,0.06966000000000001
0.8,0.9306000000000002,0.9208976533674038,0.9306000000000002,0.9185201162617547,0.9306000000000002,0.918979226540842,0.9306000000000002,0.8980805642281459,0.06939999999999996
0.85,0.9359599999999998,0.9279567072596993,0.9359599999999998,0.9233578618253516,0.9359599999999998,0.9251605919460485,0.9359599999999998,0.9058447379099235,0.06404
0.9,0.95034,0.946465238437003,0.95034,0.9393926651907375,0.95034,0.9425927168517347,0.95034,0.9269336169503675,0.04966
0.95,0.9499200000000001,0.9457545417301771,0.9499200000000001,0.9384950595156036,0.9499200000000001,0.9418472298070165,0.9499200000000001,0.9263015439781005,0.050080000000000006
1.0,0.95016,0.9468398847471097,0.95016,0.9387941904395615,0.95016,0.9425149105589965,0.95016,0.926642534974491,0.049840000000000016
