,accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.05,0.85398,0.8251978187414245,0.85398,0.8646640654479889,0.85398,0.8421984966330299,0.85398,0.7909234098303011,0.14602
0.1,0.9125999999999997,0.8887088660565362,0.9125999999999997,0.9150142705073884,0.9125999999999997,0.9003463284890642,0.9125999999999997,0.8733519847981285,0.08739999999999998
0.15,0.9253800000000002,0.9041536366360233,0.9253800000000002,0.9248866163511509,0.9253800000000002,0.9130513150966797,0.9253800000000002,0.8915347871180224,0.07462000000000002
0.2,0.9420800000000001,0.9304402015109425,0.9420800000000001,0.939216763308135,0.9420800000000001,0.9341800528073118,0.9420800000000001,0.9152892425091056,0.05792
0.25,0.94804,0.9382849719516377,0.94804,0.9420070711466266,0.94804,0.9395728785546757,0.94804,0.9238071977480864,0.05196
0.3,0.9486000000000001,0.9407719698156524,0.9486000000000001,0.9413365399081148,0.9486000000000001,0.9404626248767914,0.9486,0.9245403114450549,0.05140000000000001
0.35,0.9471400000000001,0.9397791186841645,0.9471400000000001,0.9388047754780853,0.9471400000000001,0.9387947018463799,0.9471400000000001,0.9223681002803716,0.052860000000000004
0.4,0.9472200000000001,0.9402475785119759,0.9472200000000001,0.9388289852532935,0.9472200000000001,0.9389444452849446,0.9472200000000001,0.9224575122076708,0.052779999999999994
0.45,0.9462599999999999,0.9411433396879697,0.9462599999999999,0.9366827195760128,0.9462599999999999,0.9383373774095467,0.9462599999999999,0.9209576873330596,0.05374
0.5,0.9462600000000001,0.9409049975651044,0.9462600000000001,0.9364518192076425,0.9462600000000001,0.9380855935630044,0.9462600000000001,0.9209361200262882,0.05374
0.55,0.9455,0.9412052445716931,0.9455,0.9355337312537795,0.9455,0.9377607881828218,0.9455,0.9197878611520823,0.0545
0.6,0.94522,0.9405147376280947,0.94522,0.9350792823247231,0.94522,0.9372613234874412,0.94522,0.9193806043676161,0.054779999999999995
0.65,0.9452200000000001,0.9414628718720606,0.9452200000000001,0.93488106784698,0.9452200000000001,0.9375499991420502,0.9452200000000001,0.9193413668602597,0.05478000000000002
0.7,0.9453399999999997,0.9423319057005783,0.9453399999999997,0.933684676334616,0.9453399999999997,0.937521472992185,0.9453399999999997,0.9194659625372539,0.05466
0.75,0.9439799999999999,0.940369598824416,0.9439799999999999,0.9323978525816012,0.9439799999999999,0.9358253764759916,0.9439799999999999,0.9174467352423022,0.05602
0.8,0.94438,0.9409407451080716,0.94438,0.9333038896539353,0.94438,0.936570004443908,0.94438,0.9180418245576873,0.055619999999999996
0.85,0.9453000000000001,0.9427234515052563,0.9453000000000001,0.9323967367681205,0.9453000000000001,0.9370595439251908,0.9452999999999999,0.9193164979478364,0.054700000000000006
0.9,0.9450800000000003,0.9432663411858994,0.9450800000000003,0.9330622882510824,0.9450800000000003,0.9375470344452368,0.9450800000000003,0.9189726093855346,0.05492
0.95,0.9450600000000002,0.942973283835105,0.9450600000000002,0.9331635459914795,0.9450600000000002,0.9374386517371882,0.9450600000000002,0.9189541447707709,0.05494000000000001
1.0,0.94312,0.9408185191065422,0.94312,0.93082843031311,0.94312,0.9352305462548018,0.94312,0.9161084887981218,0.05688
