,accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.05,0.8076399999999998,0.763199437955311,0.8076399999999998,0.7713326300813835,0.8076399999999998,0.7661540701644414,0.8076399999999998,0.7186224853737301,0.19235999999999998
0.1,0.8371799999999999,0.7856712108974215,0.8371799999999999,0.7965151718599324,0.8371799999999999,0.7898141360132294,0.8371799999999999,0.7627148025103011,0.16282
0.15,0.8638000000000002,0.817757878764252,0.8638000000000002,0.822716330891905,0.8638000000000002,0.8191852847374327,0.8638000000000002,0.80087499874203,0.13620000000000002
0.2,0.94684,0.9366914424179549,0.94684,0.9405291229772321,0.94684,0.9383787879728192,0.9468399999999998,0.9220925656321376,0.05316
0.25,0.9486600000000002,0.9391926455471808,0.9486600000000002,0.9409096020285252,0.9486600000000002,0.939794788140351,0.9486600000000002,0.9246663277389761,0.05134000000000001
0.3,0.9476399999999999,0.9387899949955987,0.9476399999999999,0.9399960155105046,0.9476399999999999,0.939121905522319,0.9476399999999999,0.9231784264449936,0.05236000000000002
0.35,0.94802,0.9394473797781306,0.94802,0.9403527255764298,0.94802,0.9396595889992093,0.94802,0.9237120325053446,0.05198000000000001
0.4,0.9465600000000001,0.9388124696168673,0.9465600000000001,0.9372012283556799,0.9465600000000001,0.9377795834068812,0.9465600000000001,0.9214855283731644,0.05344
0.45,0.9468399999999998,0.9393442468532248,0.9468399999999998,0.9382168594027536,0.9468399999999998,0.9385386144370489,0.9468399999999998,0.9219230247777928,0.053160000000000006
0.5,0.9475999999999998,0.9401631274481059,0.9475999999999998,0.9389427416356887,0.9475999999999998,0.9393341387023572,0.9475999999999998,0.923042231807334,0.0524
0.55,0.9468000000000002,0.9398286887662887,0.9468000000000002,0.9376013732350152,0.9468000000000002,0.9384932749908438,0.9468000000000002,0.9218501090725515,0.053200000000000004
0.6,0.94796,0.9412067151589943,0.94796,0.938987920914313,0.94796,0.9398827612394619,0.94796,0.9235462090020792,0.05204000000000002
0.65,0.9471600000000001,0.9401743629989849,0.9471600000000001,0.9386522224457924,0.9471600000000001,0.9391728261575909,0.9471600000000001,0.9224128720712618,0.05284000000000002
0.7,0.9465199999999999,0.9396385132840129,0.9465199999999999,0.937406972925343,0.9465199999999999,0.9383106463350253,0.9465199999999999,0.9214353738326174,0.053480000000000014
0.75,0.94656,0.9404140633249355,0.94656,0.9369679178755086,0.94656,0.9384510343220416,0.94656,0.9214678176870059,0.053439999999999994
0.8,0.94758,0.9419317841231303,0.94758,0.9382228333392739,0.94758,0.9397996329323174,0.94758,0.9229466759163791,0.052420000000000015
0.85,0.94818,0.9435120766451927,0.94818,0.9391137909041123,0.94818,0.941012962382847,0.9481799999999998,0.9238183370827723,0.05182000000000001
0.9,0.9469400000000001,0.9418581302595247,0.9469400000000001,0.9372884872373796,0.9469400000000001,0.9392398569693047,0.94694,0.9219989406155722,0.05306000000000001
0.95,0.9473400000000002,0.9419059265813371,0.9473400000000002,0.9376441578338658,0.9473400000000002,0.9394409981552968,0.9473400000000002,0.9226003207076602,0.05266000000000001
1.0,0.9474400000000002,0.9429173152301148,0.9474400000000002,0.9373013406236802,0.9474400000000002,0.9397918663687223,0.9474400000000002,0.9226991649009563,0.05256000000000002
