,accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.05,0.8820199999999998,0.8658650549881419,0.8820199999999998,0.8975990213720181,0.8820199999999998,0.8800259212243665,0.8820199999999998,0.8303440534738573,0.11798000000000003
0.1,0.93988,0.9259235697743988,0.93988,0.9383148891018984,0.93988,0.9317158930197514,0.93988,0.9122783727011228,0.06011999999999999
0.15,0.9456000000000003,0.9342755508942022,0.9456000000000003,0.9414222602062172,0.9456000000000003,0.9375198322761809,0.9456000000000003,0.9204370093529566,0.05440000000000001
0.2,0.9460000000000001,0.93668775471722,0.9460000000000001,0.9400085798862863,0.9460000000000001,0.9380996808840716,0.9460000000000001,0.9209149394384377,0.05400000000000002
0.25,0.9471200000000002,0.9389870622473143,0.9471200000000002,0.9394952701604586,0.9471200000000002,0.9389976000890379,0.9471200000000002,0.9224340352565704,0.05288000000000002
0.3,0.9469600000000002,0.9397763312886616,0.9469600000000002,0.9393836789766528,0.9469600000000002,0.9393173308576838,0.9469600000000002,0.9221928917825319,0.053040000000000004
0.35,0.9464400000000002,0.9391912749287276,0.9464400000000002,0.9383473718394575,0.9464400000000002,0.9384671483350948,0.9464400000000002,0.9214006742610245,0.053559999999999997
0.4,0.94762,0.9406937416358678,0.94762,0.9389846924898931,0.94762,0.9395749299764558,0.94762,0.9231125921262945,0.05238000000000001
0.45,0.9475800000000001,0.9415020357287683,0.9475800000000001,0.93834701951579,0.9475800000000001,0.9396945915819126,0.9475800000000001,0.9230066219128267,0.05242000000000001
0.5,0.9489600000000001,0.9433026796475596,0.9489600000000001,0.9393205631896402,0.9489600000000001,0.9410199484164437,0.9489600000000001,0.9250014578736806,0.05104000000000001
0.55,0.94942,0.9440378065333382,0.94942,0.9399911715162754,0.94942,0.9417203345398707,0.94942,0.9256619354923188,0.05058000000000001
0.6,0.9488400000000001,0.9437049993363761,0.9488400000000001,0.9388085204489289,0.9488400000000001,0.9409898909558599,0.9488400000000001,0.9247824207259626,0.051160000000000004
0.65,0.9483600000000001,0.9432353974523625,0.9483600000000001,0.938323259215054,0.9483600000000001,0.9404823196796767,0.9483600000000001,0.9240931712703877,0.051640000000000005
0.7,0.9490199999999999,0.9443013927020503,0.9490199999999999,0.9386183614707672,0.9490199999999999,0.9411928896333669,0.9490199999999999,0.9250226945981572,0.050980000000000004
0.75,0.9494399999999997,0.9450506199309846,0.9494399999999997,0.9384624441332913,0.9494399999999997,0.9415006538932917,0.9494399999999997,0.9256153754751009,0.05056
0.8,0.9498799999999998,0.9456302240427267,0.9498799999999998,0.9393680961709197,0.9498799999999998,0.9422288781787249,0.9498799999999998,0.9262707474588991,0.050120000000000005
0.85,0.9491200000000001,0.9449098740753616,0.9491200000000001,0.9381049198610683,0.9491200000000001,0.9412615354325328,0.9491200000000001,0.9251446979393886,0.05088
0.9,0.9509200000000001,0.9481685096364215,0.9509200000000001,0.9399338221025285,0.9509200000000001,0.9437810145362147,0.9509200000000001,0.9277453135046403,0.049080000000000006
0.95,0.9490400000000002,0.9453496173456404,0.9490400000000002,0.9374162924102533,0.9490400000000002,0.9410893389271366,0.9490400000000002,0.9249838117451508,0.05096000000000001
1.0,0.95016,0.9468398847471097,0.95016,0.9387941904395615,0.95016,0.9425149105589965,0.95016,0.926642534974491,0.049840000000000016
