,accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.05,0.7776800000000001,0.7629001414171138,0.7776800000000001,0.8226871090477492,0.7776800000000001,0.7836843276773928,0.7776800000000001,0.6915549719305855,0.22232000000000002
0.1,0.9059799999999996,0.8851949375385751,0.9059799999999996,0.9092171208300474,0.9059799999999996,0.8959332597781687,0.9059799999999996,0.8638624624612489,0.09402
0.15,0.9268599999999999,0.9103986671399175,0.9268599999999999,0.9224583223256654,0.9268599999999999,0.9157148108725839,0.9268599999999999,0.8933855071141967,0.07314
0.2,0.9448399999999999,0.9356473766158528,0.9448399999999999,0.9398794568191406,0.9448399999999999,0.937496333998237,0.9448399999999999,0.9192242732311109,0.05516
0.25,0.9523600000000001,0.9437459196144593,0.9523600000000001,0.9449559006197705,0.9523600000000001,0.9440909469400907,0.9523600000000001,0.9301361004645261,0.04764000000000001
0.3,0.9526,0.9455767669599234,0.9526,0.9444225148487655,0.9526,0.9448027770502412,0.9526,0.930421257003638,0.04740000000000001
0.35,0.9516800000000002,0.9441888377860574,0.9516800000000002,0.943358864231241,0.9516800000000002,0.9435228012483664,0.9516800000000002,0.9290847053006109,0.04832
0.4,0.9502999999999999,0.9434590254282318,0.9502999999999999,0.9412835695805443,0.9502999999999999,0.9421017917501269,0.9502999999999999,0.9270154859448658,0.049699999999999994
0.45,0.9511200000000001,0.945065427625828,0.9511200000000001,0.9425809032611064,0.9511200000000001,0.9435533070438613,0.9511200000000001,0.9282084090882475,0.04888000000000001
0.5,0.9506400000000003,0.9438094621552713,0.9506400000000003,0.9416821344854838,0.9506400000000003,0.9424875192261204,0.9506400000000003,0.9275278169792531,0.04936000000000001
0.55,0.9502399999999999,0.9445992536080839,0.9502399999999999,0.9409470422046889,0.9502399999999999,0.9425440510055796,0.9502399999999999,0.9268881388788387,0.049760000000000006
0.6,0.9511400000000001,0.9462831001127509,0.9511400000000001,0.9413508846828147,0.9511400000000001,0.9435687180133894,0.9511400000000001,0.9281673897346435,0.04886000000000001
0.65,0.9502600000000002,0.945003458620163,0.9502600000000002,0.940774302470416,0.9502600000000002,0.9426132588956995,0.9502600000000002,0.9268890737478723,0.04974
0.7,0.9511000000000003,0.9458339697662785,0.9511000000000003,0.9410292083301415,0.9511000000000003,0.9431606088887118,0.9511000000000003,0.9281003486798687,0.0489
0.75,0.9494000000000001,0.9446233881893271,0.9494000000000001,0.9395367974031431,0.9494000000000001,0.9417891520590825,0.9494000000000001,0.9255959456673574,0.0506
0.8,0.9488800000000001,0.9444216968424807,0.9488800000000001,0.9382761424265835,0.9488800000000001,0.9410602234998029,0.9488800000000001,0.9247926702289649,0.05112000000000001
0.85,0.9494200000000003,0.9457582277948003,0.9494200000000003,0.9379512885825513,0.9494200000000003,0.9415785844062148,0.9494200000000003,0.9255397620451957,0.050579999999999986
0.9,0.95022,0.9457049907638805,0.95022,0.9394333846724708,0.95022,0.9422764793787668,0.95022,0.9267661711339221,0.049780000000000005
0.95,0.9498399999999998,0.9458329198964536,0.9498399999999998,0.9383177006136566,0.9498399999999998,0.9417909917313012,0.9498399999999998,0.926187838323553,0.05016
1.0,0.95016,0.9468398847471097,0.95016,0.9387941904395615,0.95016,0.9425149105589965,0.95016,0.926642534974491,0.049840000000000016
