accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.921,0.8951268871754894,0.921,0.9274171890129409,0.921,0.9105989290837974,0.9209999999999999,0.8856763707891551,0.079
0.936,0.9221596113471087,0.936,0.9345384098597024,0.936,0.9281197222594418,0.936,0.9067077492697877,0.064
0.935,0.9261614207727068,0.935,0.9359179119033224,0.935,0.930390912827936,0.935,0.9050971932494903,0.065
0.934,0.9217025944293948,0.934,0.9326571069949648,0.934,0.9266048819773008,0.934,0.9037139779949968,0.066
0.9275,0.9114361358520329,0.9275,0.9326503222631465,0.9275,0.9215110297369549,0.9275,0.8950192042455682,0.0725
0.937,0.9290168385210585,0.937,0.9331676607375656,0.937,0.9309728979811752,0.937,0.9077841182295429,0.063
0.923,0.906231703213805,0.923,0.9239551895787451,0.923,0.9148088568561953,0.923,0.8881040835470133,0.077
0.926,0.911057971754298,0.926,0.9246753043917071,0.926,0.9176614944847422,0.926,0.8920045022447375,0.074
0.926,0.9111408719272753,0.926,0.925038434365415,0.926,0.9176799370759842,0.926,0.8922544411372544,0.074
0.927,0.913309522910357,0.927,0.9264632096802078,0.927,0.9196474933997383,0.927,0.8935827869428995,0.073
0.9345,0.9225313401463372,0.9345,0.9286791209268154,0.9345,0.9254240160131163,0.9345,0.90428108334816,0.0655
0.938,0.924075059882632,0.938,0.9440956470758445,0.938,0.9337615034691421,0.938,0.9098347066573981,0.062
0.9275,0.9104975782882018,0.9275,0.9246124328547422,0.9275,0.9169300799452555,0.9275,0.8945426934814293,0.0725
0.9205,0.9034379826530485,0.9205,0.933529616525977,0.9205,0.9177271752274069,0.9205,0.8852312049857297,0.0795
0.933,0.9157463274102823,0.933,0.9330101469104948,0.933,0.9239001142636596,0.933,0.9024761949122413,0.067
0.925,0.9078153413677228,0.925,0.9242850043407648,0.925,0.9151469823446599,0.925,0.8906634614052953,0.075
0.9305,0.9167489523482034,0.9305,0.9334576167673226,0.9305,0.9247964670604473,0.9305,0.898720453149466,0.0695
0.9385,0.9228484539233023,0.9385,0.9362287077233936,0.9385,0.9293454923260963,0.9385,0.9103389406728079,0.0615
0.927,0.9135443350250457,0.927,0.9289863265609366,0.927,0.9209360318383628,0.927,0.8936806238762733,0.073
0.934,0.9203144310226802,0.934,0.9311534731335901,0.934,0.9251999342327117,0.934,0.9034648794993045,0.066
0.9435,0.933791511579883,0.9435,0.9431057282916707,0.9435,0.9380204254841439,0.9435,0.9175363360080507,0.0565
0.924,0.9099520084473035,0.924,0.9174221417567648,0.924,0.9133632872652565,0.924,0.8889503801805652,0.076
0.9205,0.9067474297737957,0.9205,0.9203851258114414,0.9205,0.9130185172832449,0.9205,0.8843116397042452,0.0795
0.9265,0.9125042990152986,0.9265,0.9270356588296065,0.9265,0.919375668601501,0.9265,0.892926834065,0.0735
0.92,0.895721684676669,0.92,0.9250220496004303,0.92,0.9093482746421061,0.92,0.8840084644823044,0.08
