accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.9445,0.9320094256748662,0.9445,0.944700620375397,0.9445,0.9381005588078594,0.9445,0.9190601350383206,0.0555
0.948,0.9388626457684347,0.948,0.9426541507454269,0.948,0.9406815587745551,0.948,0.9238075701574766,0.052
0.947,0.9452719695672593,0.947,0.9390137614741211,0.947,0.940080787026825,0.9469999999999998,0.9220280360701247,0.053
0.947,0.943703463778708,0.947,0.9332861401092453,0.947,0.9376899412518064,0.9469999999999998,0.9218461127841696,0.053
0.9455,0.933616853536194,0.9455,0.9369686671412937,0.9455,0.9348520669300692,0.9455,0.9201209764148023,0.0545
0.949,0.9455126311966718,0.949,0.9370846041234246,0.949,0.9409604488610589,0.949,0.9248560108560964,0.051
0.949,0.94534787925167,0.949,0.9370226208422402,0.949,0.9410250284111753,0.949,0.9248650332914198,0.051
0.9445,0.9433790742115907,0.9445,0.9342525537954637,0.9445,0.9380480416950369,0.9445,0.9181163515006838,0.0555
0.939,0.9338170211704835,0.939,0.9287507810853982,0.939,0.9307824142446007,0.939,0.910129641675095,0.061
0.948,0.938394102028547,0.948,0.9408764646169608,0.948,0.9391645254169291,0.948,0.9237270484421249,0.052
0.9455,0.9394539005652272,0.9455,0.9383557666306893,0.9455,0.938634833332543,0.9455,0.91991991991992,0.0545
0.95,0.9472991545819286,0.95,0.9399882815100593,0.95,0.9435187831264414,0.9500000000000001,0.9263652526463407,0.05
0.9375,0.9322580866393227,0.9375,0.923063545126864,0.9375,0.9262432603300114,0.9375,0.9080016147556578,0.0625
0.9455,0.9392795752796488,0.9455,0.9380696599292001,0.9455,0.9377874072836057,0.9455,0.9200164076433495,0.0545
0.943,0.9393200504916156,0.943,0.9285852861196854,0.943,0.9335321110447466,0.943,0.9159748720643721,0.057
0.94,0.9373364644426537,0.94,0.9291731268073941,0.94,0.9322596437087721,0.94,0.9114817076948951,0.06
0.946,0.9369393894315533,0.946,0.9398530421634644,0.946,0.9377579674871314,0.946,0.9206715010531226,0.054
0.948,0.9403423607552117,0.948,0.9376915292258228,0.948,0.9385393127673042,0.948,0.9234836707531782,0.052
0.9375,0.9285421810185007,0.9375,0.9342751946502883,0.9375,0.9310734897395622,0.9375,0.9085729331997279,0.0625
0.9535,0.9479351179963466,0.9535,0.9441808804027402,0.9535,0.9453547718365084,0.9535,0.9315792358430633,0.0465
0.954,0.9491243292816735,0.954,0.9489020446399562,0.954,0.9485302885261765,0.954,0.9324698527439077,0.046
0.9385,0.9328181399620744,0.9385,0.9274323767377516,0.9385,0.9292360510806242,0.9385,0.9093883603823811,0.0615
0.9385,0.930956367212952,0.9385,0.9278335062325102,0.9385,0.9281385925547515,0.9385,0.9095582250176656,0.0615
0.9505,0.9380631228749438,0.9505,0.9419688360553081,0.9505,0.9395153983747541,0.9505,0.9274160023520148,0.0495
0.943,0.932632071347026,0.943,0.9365754373441467,0.943,0.934197002162399,0.943,0.9165389126338123,0.057
