accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.9355,0.9196256466663573,0.9355,0.9312218815579293,0.9355,0.9248767056346279,0.9355,0.905847319385599,0.0645
0.927,0.9161114671274081,0.927,0.9150336465096939,0.927,0.915027148804592,0.927,0.8928132377119737,0.073
0.9285,0.9206563563891238,0.9285,0.9147973263456093,0.9285,0.9168157986777853,0.9285,0.8950086526085945,0.0715
0.926,0.9181220717415083,0.926,0.9065022600852273,0.926,0.9117895380711355,0.926,0.8910541869237788,0.074
0.934,0.9245920069682242,0.934,0.9236865636356507,0.934,0.9236912214985514,0.934,0.9031960342642037,0.066
0.925,0.9177622162726783,0.925,0.9034231018021344,0.925,0.9098938221402278,0.925,0.8893784914913623,0.075
0.933,0.9244850022614982,0.933,0.91759927176428,0.933,0.9208495782913526,0.933,0.9014253236136741,0.067
0.9335,0.9228617304922578,0.9335,0.9213160667938108,0.9335,0.9216667006961025,0.9335,0.9021939082983321,0.0665
0.9255,0.9183248552041806,0.9255,0.9180021007615334,0.9255,0.917801036150161,0.9255,0.890653156582845,0.0745
0.9365,0.9256262752319054,0.9365,0.9236433117013824,0.9365,0.9237165760006761,0.9365,0.9067820465157588,0.0635
0.9285,0.9193932954952263,0.9285,0.9139714796912078,0.9285,0.9160672660427079,0.9285,0.8948877209746775,0.0715
0.936,0.928029644374508,0.936,0.9152792859097811,0.936,0.9215012624829826,0.936,0.9055689250940253,0.064
0.926,0.9088917375257544,0.926,0.9050866644723125,0.926,0.9062576067234763,0.926,0.8913731171951952,0.074
0.9365,0.9267507570668526,0.9365,0.9283518548882307,0.9365,0.926255778869284,0.9365,0.9072044085943332,0.0635
0.929,0.9216836786906818,0.929,0.9193503340239698,0.929,0.9198156665810586,0.929,0.8957822641963639,0.071
0.9245,0.9212302025643893,0.9245,0.9088106546151223,0.9245,0.9142013725675534,0.9245,0.8887426743313876,0.0755
0.932,0.9205647716723315,0.932,0.9257782230593388,0.932,0.9223511771009268,0.932,0.9003920962593204,0.068
0.942,0.9364524697105571,0.942,0.9277319229891114,0.942,0.9318417579562203,0.942,0.9146229536189195,0.058
0.924,0.9159240019917153,0.924,0.9134849843606107,0.924,0.914310124248261,0.924,0.8884591549533492,0.076
0.9375,0.9234844194362655,0.9375,0.931237253956754,0.9375,0.9265452869710732,0.9375,0.9084331259648859,0.0625
0.945,0.9411192585080842,0.945,0.9374300377391854,0.945,0.9387146364199834,0.945,0.919144935643044,0.055
0.916,0.9079997217150043,0.916,0.8952251790317526,0.916,0.9013463249997385,0.916,0.8758455711048303,0.084
0.9255,0.9172405889090913,0.9255,0.9095148666943386,0.9255,0.9126361291413624,0.9255,0.8904368261680978,0.0745
0.932,0.9178245143916538,0.932,0.9209194436788436,0.932,0.9186461137651999,0.932,0.9004919065531202,0.068
0.9305,0.9151751851967945,0.9305,0.9242364722621589,0.9305,0.9185433615598765,0.9305,0.8985086243939266,0.0695
