accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.951,0.936527940429917,0.951,0.9494967230320989,0.951,0.9428579792615343,0.951,0.9284589286724569,0.049
0.947,0.9421459593136493,0.947,0.9378400974086252,0.947,0.9398507015499731,0.9469999999999998,0.9220635226405467,0.053
0.948,0.9454517154,0.948,0.9402578955006627,0.948,0.9421097078520938,0.948,0.923573918717923,0.052
0.949,0.9435479531887214,0.949,0.9412219574465196,0.949,0.9418028824150769,0.949,0.9250210327029587,0.051
0.941,0.9306230278003067,0.941,0.9297584159105825,0.941,0.9300507964545718,0.941,0.9133633380077973,0.059
0.9405,0.937402969376952,0.9405,0.9314937595691369,0.9405,0.9343841154639283,0.9405,0.912612094265848,0.0595
0.9465,0.9433297115118359,0.9465,0.9332422546820136,0.9465,0.9380418872236475,0.9465,0.9213186407537821,0.0535
0.9415,0.9352284134875911,0.9415,0.9346102576364342,0.9415,0.9346757188546193,0.9415,0.9140799783217176,0.0585
0.946,0.9398744781307934,0.946,0.9398004307347617,0.946,0.9397588469363697,0.946,0.9207227734110054,0.054
0.944,0.9322122683906716,0.944,0.9344869830664386,0.944,0.93324163006979,0.944,0.9178204817774256,0.056
0.949,0.9444584269561768,0.949,0.940481597303446,0.949,0.9424212613362429,0.949,0.9250533994528898,0.051
0.952,0.94633646177586,0.952,0.9429547279752754,0.952,0.9441914276591271,0.952,0.9293926591901338,0.048
0.9445,0.9370879135113359,0.9445,0.9307896524439495,0.9445,0.9332720721479842,0.9445,0.9183669567091146,0.0555
0.94,0.9297572595866471,0.94,0.933964026694028,0.94,0.9313584220501495,0.94,0.9122474096532237,0.06
0.9445,0.9364442077261268,0.9445,0.9431058120678951,0.9445,0.9394052083807728,0.9445,0.9187770011590741,0.0555
0.934,0.9288283037933648,0.934,0.9255106348574982,0.934,0.9268574738406105,0.934,0.9028165887665548,0.066
0.95,0.942545681378144,0.95,0.9463811035548622,0.95,0.9441302692595123,0.9500000000000001,0.9265884515559027,0.05
0.9555,0.9481161825393104,0.9555,0.9476512971621677,0.9555,0.9477675752685855,0.9555,0.9347232393702479,0.0445
0.9335,0.923208963621268,0.9335,0.9246413399348506,0.9335,0.923714301100205,0.9335,0.9026392807312156,0.0665
0.9545,0.945735904959487,0.9545,0.9486089261244984,0.9545,0.9464567927519737,0.9545,0.9332081169019429,0.0455
0.953,0.9476199044171936,0.953,0.9476644920241695,0.953,0.947141955839927,0.953,0.930981237543123,0.047
0.948,0.946714816346815,0.948,0.9361807151941469,0.948,0.9411311409995688,0.948,0.9232454198180327,0.052
0.94,0.93115957271218,0.94,0.9281339096953433,0.94,0.9293720481880889,0.94,0.9118431395596565,0.06
0.952,0.9484527974930262,0.952,0.9371921025125457,0.952,0.9427049447328136,0.952,0.929316497897534,0.048
0.942,0.9284388947811305,0.942,0.9352016452201283,0.942,0.9316101958001092,0.942,0.9151428033233298,0.058
