accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.945,0.9345114559647899,0.945,0.9447829006409155,0.945,0.939280465134987,0.945,0.9195550369699454,0.055
0.9475,0.9401168827608285,0.9475,0.936103439542467,0.9475,0.9378259706303939,0.9475,0.9226662326155533,0.0525
0.944,0.9434553667672171,0.944,0.9330915065924285,0.944,0.9366136419148834,0.944,0.9174321699747247,0.056
0.94,0.9392854421861648,0.94,0.9211286683388025,0.94,0.9293169761639927,0.94,0.9112802700628579,0.06
0.9465,0.938712276227934,0.9465,0.935827248437357,0.9465,0.936914244311104,0.9465,0.9213992115679792,0.0535
0.947,0.9471222583088644,0.947,0.9347037711454854,0.947,0.940135924131706,0.9469999999999998,0.9218559650622443,0.053
0.955,0.9541203785533813,0.955,0.9426023905495787,0.955,0.9481831524253197,0.955,0.9336102768340806,0.045
0.9435,0.9421964024910906,0.9435,0.9314581638060404,0.9435,0.9364222061589119,0.9435,0.9166025194895484,0.0565
0.9355,0.9337588777480863,0.9355,0.9227760941282604,0.9355,0.928006784398042,0.9355,0.9047687597238294,0.0645
0.9445,0.936836229511571,0.9445,0.9358484667490022,0.9445,0.9360958874773457,0.9445,0.9185183553921029,0.0555
0.9455,0.9442187961270516,0.9455,0.9359717859286336,0.9455,0.9393841905737399,0.9455,0.9197355544248169,0.0545
0.952,0.9525600521892561,0.952,0.9395611125439407,0.952,0.9458187425603546,0.952,0.9291290887809502,0.048
0.9395,0.9353229389146019,0.9395,0.9226234673909722,0.9395,0.928131941522893,0.9395,0.9107580440375863,0.0605
0.9335,0.9248530097043757,0.9335,0.9298631192378628,0.9335,0.9268284377594371,0.9335,0.9027875842933973,0.0665
0.948,0.9421815853217589,0.948,0.9349721482631557,0.948,0.9380582534637351,0.948,0.9233813010591798,0.052
0.936,0.9357417376659027,0.936,0.9192481560448021,0.936,0.9266609446383894,0.936,0.9052640966839103,0.064
0.9485,0.9418684544470491,0.9485,0.943697582609602,0.9485,0.941958700387803,0.9485,0.924188950576348,0.0515
0.951,0.9439835170047984,0.951,0.9380328221998724,0.951,0.9408213969554783,0.951,0.9278164209540091,0.049
0.9335,0.9261914183968143,0.9335,0.9231217596731228,0.9335,0.9245164728901639,0.9335,0.9022995957186655,0.0665
0.942,0.9341531833290411,0.942,0.9291547952066983,0.942,0.9313906508952088,0.942,0.9145588733556266,0.058
0.954,0.951812528599436,0.954,0.9483084490824066,0.954,0.9491795258146175,0.954,0.9323813310734979,0.046
0.9375,0.9329646048522456,0.9375,0.9222727116412623,0.9375,0.9268469449237225,0.9375,0.9076346603523258,0.0625
0.945,0.940880297271692,0.945,0.9323864417211132,0.945,0.9357646712988621,0.945,0.9188603269043666,0.055
0.958,0.9531376462967445,0.958,0.9496672847367278,0.958,0.9511546230292325,0.958,0.9382645957378318,0.042
0.9435,0.9386574044762807,0.9435,0.933407877066094,0.9435,0.9356317819141985,0.9435,0.9169213554023543,0.0565
