accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.865,0.8216983683898368,0.865,0.8480808606652421,0.865,0.8309540855582771,0.865,0.8045811957893761,0.135
0.8635,0.82677919046369,0.8635,0.8257340070172144,0.8635,0.8235277190338334,0.8635,0.7989375358579807,0.1365
0.8455,0.8015558944838297,0.8455,0.8213715175905283,0.8455,0.807318317222372,0.8455,0.775190487865743,0.1545
0.901,0.8852638361948215,0.901,0.8828018439387951,0.901,0.8824140188681296,0.901,0.8544684791956076,0.099
0.8795,0.8536588057630515,0.8795,0.8531070835020448,0.8795,0.8522504044140643,0.8795,0.8228995314921008,0.1205
0.9015,0.8908305188631531,0.9015,0.8807674932458607,0.9015,0.8834784026879912,0.9015,0.8546571679838515,0.0985
0.8705,0.8277910452583271,0.8705,0.8494418028499305,0.8705,0.8368114847459084,0.8705,0.8116855992924031,0.1295
0.8655,0.825765668662509,0.8655,0.8458851826534711,0.8655,0.8329006969027595,0.8655,0.80341473717135,0.1345
0.8515,0.8205371559554785,0.8515,0.8295193863345404,0.8515,0.8233163379816425,0.8515,0.7824594968148993,0.1485
0.8585,0.8263035070485728,0.8585,0.8343982855925733,0.8585,0.8269819427754328,0.8585,0.7931340988102652,0.1415
0.8585,0.8234202341137667,0.8585,0.8285910633773206,0.8585,0.8245653443368529,0.8585,0.7924941542743638,0.1415
0.8745,0.849326055039949,0.8745,0.849994622982071,0.8745,0.8479349756065903,0.8745,0.8157781940097821,0.1255
0.8745,0.846174115906143,0.8745,0.8405306582731904,0.8745,0.8414994225080038,0.8745,0.8151942025464177,0.1255
0.888,0.8680799548094164,0.888,0.8840936825397017,0.888,0.8713273964077324,0.888,0.8371307084232508,0.112
0.862,0.8254151120873391,0.862,0.83424508725243,0.862,0.8282038491685655,0.8619999999999999,0.7979217422660221,0.138
0.894,0.8892457165241181,0.894,0.8738900170182348,0.894,0.8784240292241131,0.894,0.843105562573868,0.106
0.855,0.817545118336791,0.855,0.8295873159647041,0.855,0.8201657812423253,0.855,0.7879889915111523,0.145
0.859,0.8217586334098756,0.859,0.8193255831324263,0.859,0.8176353561159816,0.859,0.792479898329868,0.141
0.8705,0.8410336844141358,0.8705,0.8405595990001237,0.8705,0.8384619800113122,0.8705,0.809654206366442,0.1295
0.903,0.8852181689365225,0.903,0.8991894056560272,0.903,0.8893148979497658,0.903,0.8583812391641573,0.097
0.866,0.8366667116658192,0.866,0.8347523217122226,0.866,0.8341912991988757,0.866,0.8027791943824449,0.134
0.8875,0.868337542973288,0.8875,0.8685236747352526,0.8875,0.8664019398876904,0.8875,0.8341469347589325,0.1125
0.853,0.816581745525543,0.853,0.8237838555517922,0.853,0.8174624661549337,0.853,0.7842313480293314,0.147
0.873,0.8447959794415665,0.873,0.8486903633743709,0.873,0.8444127545064761,0.8729999999999999,0.8135210456917488,0.127
0.8655,0.8329713103368329,0.8655,0.8500603672039072,0.8655,0.838050974420086,0.8655,0.8041536891183713,0.1345
