accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.7935,0.7143383207519071,0.7935,0.7630913346178966,0.7935,0.7340844537766135,0.7935,0.705596062828509,0.2065
0.8385,0.7953414226731222,0.8385,0.8077779962087491,0.8385,0.7985997982942831,0.8385,0.7638635145735689,0.1615
0.737,0.6854220364485041,0.737,0.6722416109195327,0.737,0.6739209611954892,0.737,0.6077055285552713,0.263
0.765,0.7058846864218092,0.765,0.6837562065924528,0.765,0.6936310753759097,0.765,0.6500106486121806,0.235
0.777,0.7214881160904746,0.777,0.6964323450711106,0.777,0.7080027770521314,0.777,0.6679319007250402,0.223
0.824,0.7619997116319892,0.824,0.7885797823614892,0.824,0.7728393843111391,0.824,0.746054099134131,0.176
0.8045,0.7621362468676754,0.8045,0.7500831121424824,0.8045,0.7548280576225143,0.8044999999999999,0.7101790885688257,0.1955
0.7605,0.7106084880175457,0.7605,0.697050180097484,0.7605,0.7031392288022574,0.7605,0.6452868696158953,0.2395
0.7755,0.7282922445203579,0.7755,0.7049254899383094,0.7755,0.7155929787745591,0.7755,0.6664017941491036,0.2245
0.808,0.738791545839835,0.808,0.789484901018381,0.808,0.7600650203887853,0.808,0.7276934679406926,0.192
0.772,0.7055411546537544,0.772,0.6876520902289777,0.772,0.6962867644885474,0.772,0.6618704422489916,0.228
0.7895,0.750170974109424,0.7895,0.7169148858205668,0.7895,0.7306173844943782,0.7895,0.6854662234803572,0.2105
0.817,0.7436842746078479,0.817,0.7623255186408299,0.817,0.7502450410375642,0.817,0.7348605174349131,0.183
0.769,0.7312850900094924,0.769,0.6808068659318426,0.769,0.7016593947057439,0.769,0.6502991002392651,0.231
0.7815,0.7154391519973867,0.7815,0.7169054742519009,0.7815,0.7118451457595062,0.7815,0.682954716937328,0.2185
0.787,0.7216177072017143,0.787,0.7517604789630027,0.787,0.731702345403679,0.787,0.6948657946704657,0.213
0.8265,0.7575216396885488,0.8265,0.7979307733328743,0.8265,0.7717744740294071,0.8265,0.7510316580825205,0.1735
0.749,0.6798729905171107,0.749,0.6666291186484609,0.749,0.6709518763983807,0.749,0.6317734071449163,0.251
0.795,0.7674053072675312,0.795,0.7495389554064223,0.795,0.7566150097943348,0.795,0.6946845700656092,0.205
0.78,0.7264807917607986,0.78,0.7213191770514067,0.78,0.7233702090278911,0.78,0.6762016689596249,0.22
0.786,0.7195561301743868,0.786,0.758086168031642,0.786,0.7324348785464831,0.786,0.6951001236340504,0.214
0.789,0.7228426199032584,0.789,0.7662295716321054,0.789,0.7373723589934537,0.7890000000000001,0.6995158074622615,0.211
0.773,0.7138171186479224,0.773,0.6971665749575352,0.773,0.7048169616026563,0.7729999999999999,0.6627983797982064,0.227
0.8275,0.7947143596438632,0.8275,0.774941473760296,0.8275,0.7840384007942675,0.8275,0.7435521960480278,0.1725
0.7615,0.6984787207415574,0.7615,0.7125032977125728,0.7615,0.7034106589905592,0.7615,0.6504713507413744,0.2385
