accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.951,0.9433382042441005,0.951,0.9503918519003028,0.951,0.9466812577142397,0.951,0.9282989436532127,0.049
0.946,0.9398480654979652,0.946,0.9397940903004498,0.946,0.9392918231545613,0.946,0.9206867353705581,0.054
0.943,0.943139232171844,0.943,0.9290101423782686,0.943,0.9345368416495091,0.943,0.915760600493909,0.057
0.9455,0.9437262724895087,0.9455,0.9319588391629355,0.9455,0.937080131402689,0.9455,0.9196035644386651,0.0545
0.953,0.9500269230273911,0.953,0.943054883345193,0.953,0.9462079780809779,0.953,0.9308244692985749,0.047
0.944,0.9424164618110079,0.944,0.9328478280038088,0.944,0.9368200567028963,0.944,0.9174886491639463,0.056
0.946,0.9436754802475394,0.946,0.9335353564871487,0.946,0.9384201449444287,0.946,0.9204164870510992,0.054
0.941,0.9374018758216792,0.941,0.9297743485053548,0.941,0.9327096890988034,0.941,0.9129607043396833,0.059
0.949,0.9485346761662551,0.949,0.9408848238224329,0.949,0.9443977389576025,0.949,0.9248842886652601,0.051
0.9415,0.9330148332868157,0.9415,0.9311926874023589,0.9415,0.9318077296428907,0.9415,0.9140899778983619,0.0585
0.9435,0.9351048535653037,0.9435,0.9345792303113675,0.9435,0.9346523753806553,0.9435,0.9171171739450135,0.0565
0.9525,0.952401592167719,0.9525,0.9401471033356675,0.9525,0.9460110729037754,0.9525,0.9298913167812882,0.0475
0.9405,0.9334490759845644,0.9405,0.9219257162408687,0.9405,0.926706682830205,0.9405,0.9122290717966193,0.0595
0.938,0.931849011478064,0.938,0.9305806065582883,0.938,0.9301356665877925,0.938,0.9090444977789254,0.062
0.944,0.9394416403680425,0.944,0.9319241909569213,0.944,0.9350816528061294,0.944,0.9174914148712148,0.056
0.936,0.9402716724877708,0.936,0.9218654153800335,0.936,0.9299348247075653,0.936,0.9052586272937312,0.064
0.943,0.9386038960422175,0.943,0.9390203794787881,0.943,0.9379218650262704,0.943,0.9162008709228784,0.057
0.953,0.9467473894197261,0.953,0.944711808582034,0.953,0.9451932963710447,0.953,0.9308961991071641,0.047
0.929,0.9149261527681313,0.929,0.9234993687610284,0.929,0.9189454496987352,0.929,0.8962250775754086,0.071
0.948,0.9380685610889709,0.948,0.9380884605879779,0.948,0.9375544007702336,0.948,0.9235368894071389,0.052
0.9515,0.9499859093643345,0.9515,0.945110381643565,0.9515,0.9468955958250721,0.9514999999999999,0.9286406334946153,0.0485
0.938,0.9337852564042209,0.938,0.9233501919007617,0.938,0.9277120150567785,0.938,0.9083810299967158,0.062
0.94,0.9356790044011872,0.94,0.9267097152799276,0.94,0.9298044138224112,0.94,0.91153195686888,0.06
0.9545,0.9505721611656198,0.9545,0.9454408827058435,0.9545,0.9478327946315163,0.9545,0.9331177175943398,0.0455
0.9435,0.9361220623815365,0.9435,0.9393101636575881,0.9435,0.9371742070522652,0.9435,0.9171523579135444,0.0565
