accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.9465,0.9321701637539186,0.9465,0.9435402287139057,0.9465,0.9377501761779906,0.9465,0.9218184873703977,0.0535
0.949,0.9412488584877848,0.949,0.9409906881393811,0.949,0.941020157932546,0.949,0.9252947287740901,0.051
0.9455,0.9423370102976444,0.9455,0.9378165830083914,0.9455,0.9394296097004134,0.9455,0.9199382128666637,0.0545
0.9495,0.94473062720578,0.9495,0.9408511310713212,0.9495,0.9423478629156525,0.9495,0.9257383519502138,0.0505
0.9485,0.941588437361473,0.9485,0.9354371193810342,0.9485,0.9382459190805997,0.9485,0.9242671282205311,0.0515
0.949,0.9448281062315175,0.949,0.9392094088263132,0.949,0.9417726274407228,0.949,0.9250465978687514,0.051
0.9415,0.9352930298644218,0.9415,0.9309390577698439,0.9415,0.9330172964810521,0.9415,0.9141215700925799,0.0585
0.942,0.9404997983740918,0.942,0.9328589007919251,0.942,0.9363208034393836,0.942,0.9146626489449434,0.058
0.9475,0.9452890508111981,0.9475,0.9376366731199804,0.9475,0.9413623512797057,0.9475,0.9227064519869043,0.0525
0.9485,0.9395187105999586,0.9485,0.9379542554493306,0.9485,0.9385278933386417,0.9485,0.9243239390932612,0.0515
0.9455,0.9395495883308435,0.9455,0.9369820283967583,0.9455,0.9382089996826104,0.9455,0.9200370910520772,0.0545
0.956,0.9519505440212338,0.956,0.9461945739649752,0.956,0.9489997595794941,0.956,0.9352745810408215,0.044
0.9365,0.9326349995395193,0.9365,0.9176311006085297,0.9365,0.9245725924360438,0.9365,0.9064522188134164,0.0635
0.9415,0.9337254534710588,0.9415,0.9357936353680493,0.9415,0.9343425986691228,0.9415,0.914358744630952,0.0585
0.945,0.9346090307773515,0.945,0.9406982197818015,0.945,0.9371999993624441,0.945,0.9194736210223629,0.055
0.9395,0.9343012657786636,0.9395,0.9258450190314993,0.9395,0.9294965703340222,0.9395,0.9106769469380463,0.0605
0.953,0.9467783181428696,0.953,0.9505650347218507,0.953,0.9483518662093035,0.953,0.9309941576276966,0.047
0.9505,0.9411826815800701,0.9505,0.9428095962328863,0.9505,0.9417332411132664,0.9505,0.9273921535120562,0.0495
0.9315,0.9189947333627089,0.9315,0.9240947394514692,0.9315,0.9214602648276992,0.9315,0.8998523736266708,0.0685
0.947,0.9354838096898689,0.947,0.9383581941605107,0.947,0.936790835763546,0.9469999999999998,0.922274340780087,0.053
0.95,0.9423714288598624,0.95,0.9417373895049727,0.95,0.941938990274386,0.9500000000000001,0.9265491158717077,0.05
0.9365,0.9336273046719573,0.9365,0.9235088590654467,0.9365,0.9281636571335471,0.9365,0.9063471556082567,0.0635
0.943,0.9355277906226714,0.943,0.9345055070613459,0.943,0.934190568554457,0.943,0.9162531359160181,0.057
0.953,0.9485238556810484,0.953,0.9390861853278573,0.953,0.9436488586529547,0.953,0.9308596535553768,0.047
0.9425,0.9307455853202421,0.9425,0.9374290832768831,0.9425,0.9337231807836073,0.9425,0.9159041980624327,0.0575
