accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.9475,0.93466936765793,0.9475,0.9438682482049225,0.9475,0.9391639108311997,0.9475,0.9231758658079924,0.0525
0.9545,0.9484153911723846,0.9545,0.9467449942252443,0.9545,0.9475093947912034,0.9545,0.9331505871178243,0.0455
0.953,0.9467157991889946,0.953,0.9499145406542936,0.953,0.9478619073954219,0.953,0.9311144112682167,0.047
0.943,0.9355637872378049,0.943,0.9338341875286614,0.943,0.9342248616805642,0.943,0.9162871746444132,0.057
0.95,0.9405548520262279,0.95,0.9406064730943261,0.95,0.940460487128727,0.9500000000000001,0.9265916310789012,0.05
0.945,0.9402864922251185,0.945,0.9336341796538418,0.945,0.9368674379952643,0.945,0.9191091713653821,0.055
0.946,0.9411189137071932,0.946,0.9337264233859964,0.946,0.9372979390502495,0.946,0.9205498246394856,0.054
0.9465,0.9430204482845208,0.9465,0.9389501776034294,0.9465,0.9408493027757511,0.9465,0.9213522127224189,0.0535
0.9435,0.9394143849365509,0.9435,0.935050843407249,0.9435,0.9369639343328919,0.9435,0.9168376829800958,0.0565
0.9435,0.9319477652050344,0.9435,0.9337399659609797,0.9435,0.9328145702013093,0.9435,0.917076940124414,0.0565
0.9485,0.9427278548164617,0.9485,0.9395172261585992,0.9485,0.941012837033644,0.9485,0.9244068321545447,0.0515
0.95,0.9416051607153274,0.95,0.9391052254661606,0.95,0.9402343563446774,0.9500000000000001,0.9265480368493808,0.05
0.94,0.9361570169480739,0.94,0.9223112161344235,0.94,0.9284888652767093,0.94,0.9114742307018433,0.06
0.9395,0.9282972169441187,0.9395,0.9302842708382192,0.9395,0.9289451437912003,0.9395,0.9113414117671195,0.0605
0.95,0.943512049759354,0.95,0.9423320179833757,0.95,0.9427104733836985,0.9500000000000001,0.9266161418803512,0.05
0.9405,0.9396260504888502,0.9405,0.9282113970013169,0.9405,0.9335488497936758,0.9405,0.9121626334675867,0.0595
0.9465,0.9411715511922235,0.9465,0.9371506797829303,0.9465,0.9389483561979857,0.9465,0.9211970680890473,0.0535
0.959,0.9536291527250254,0.959,0.9507419406882575,0.959,0.9521334297574756,0.959,0.9397527954335558,0.041
0.9355,0.9260290161003155,0.9355,0.9254522199026805,0.9355,0.9256911556749733,0.9355,0.9054864735757764,0.0645
0.95,0.9400708187743726,0.95,0.941759702468242,0.95,0.9407819289775413,0.9500000000000001,0.9266511558310864,0.05
0.954,0.9492614425317824,0.954,0.9496315008713179,0.954,0.9493871224780596,0.954,0.9324791208194393,0.046
0.936,0.9302684062030445,0.936,0.9200888000046108,0.936,0.9248015425184755,0.936,0.9055990111496418,0.064
0.9425,0.93549801563865,0.9425,0.9318784183277554,0.9425,0.933285912970332,0.9425,0.9155016921704603,0.0575
0.953,0.9479892222668617,0.953,0.9448363510525485,0.953,0.9462966855193423,0.953,0.9310103389080404,0.047
0.9455,0.9334126553540963,0.9455,0.941803322734191,0.9455,0.9374857524752572,0.9455,0.920411901268408,0.0545
