accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.852,0.8309720958218159,0.852,0.838183115761831,0.852,0.8330267031726856,0.852,0.7841616191961989,0.148
0.8915,0.8859809520427345,0.8915,0.8669956080697362,0.8915,0.8759888071036691,0.8915,0.839231928687136,0.1085
0.846,0.8180911274527526,0.846,0.8186114030301898,0.846,0.817558872802552,0.8459999999999999,0.7738691899340954,0.154
0.8135,0.7505345969925256,0.8135,0.7493411293447246,0.8135,0.7482895074207221,0.8135,0.7275445187143315,0.1865
0.815,0.7496138244694329,0.815,0.7513223823350358,0.815,0.7496836720557348,0.815,0.729087970993376,0.185
0.87,0.8414982037566304,0.87,0.8489091587056022,0.87,0.8442558265208824,0.87,0.8102468870454456,0.13
0.9005,0.8751469376519175,0.9005,0.87820956802347,0.9005,0.8762160162262003,0.9005,0.8545508233410115,0.0995
0.849,0.8113956877638343,0.849,0.8076397407015791,0.849,0.8080185581990779,0.849,0.7779028810482396,0.151
0.8785,0.8448380087275561,0.8785,0.8340862833381228,0.8785,0.8385752864720463,0.8785,0.8216447000951962,0.1215
0.8975,0.86461358278948,0.8975,0.8567619167668151,0.8975,0.8605854628699965,0.8975,0.8489929487073244,0.1025
0.853,0.8087001010350187,0.853,0.8049423789926763,0.853,0.8056317581719205,0.853,0.7842194708166008,0.147
0.9,0.8856133192475064,0.9,0.878809680237012,0.9,0.8814182124686466,0.9,0.852753653918078,0.1
0.875,0.8296103016729154,0.875,0.8432110440615507,0.875,0.8358074423137603,0.875,0.817915511340586,0.125
0.845,0.8190738477811772,0.845,0.8184046534767444,0.845,0.8169099684660459,0.845,0.7728509224267581,0.155
0.842,0.8112614727661794,0.842,0.7919242408272923,0.842,0.7989719583783169,0.842,0.7667526581708537,0.158
0.8335,0.7891949239139752,0.8335,0.7777704574571057,0.8335,0.7822012796303109,0.8335,0.754521901917125,0.1665
0.875,0.8526695911310523,0.875,0.8347949629300517,0.875,0.8428379866578503,0.875,0.8147180564665251,0.125
0.8095,0.7609071406649152,0.8095,0.7454038419091829,0.8095,0.7507863448257344,0.8095,0.718557997551233,0.1905
0.8135,0.7788844707140838,0.8135,0.7527896119065005,0.8135,0.7652152967743843,0.8135,0.722396293060205,0.1865
0.8835,0.8681999406208197,0.8835,0.8768537922848875,0.8835,0.871071103752354,0.8835000000000001,0.8296669696840103,0.1165
0.9315,0.9319825715231467,0.9315,0.9199764152434731,0.9315,0.925461571932964,0.9315,0.8990278668347079,0.0685
0.8495,0.8230721731682092,0.8495,0.8089476642282459,0.8495,0.8144654314944842,0.8495,0.7776144980570822,0.1505
0.876,0.847059574388076,0.876,0.8379547851956554,0.876,0.8413883150794829,0.8759999999999999,0.8175414743678879,0.124
0.848,0.8402212848769929,0.848,0.8071918663036182,0.848,0.8222109125232394,0.848,0.77264730155157,0.152
0.855,0.8259002152191379,0.855,0.8293181496515047,0.855,0.8269102133727636,0.855,0.7873975109380316,0.145
