accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.526,0.4521696498396284,0.526,0.5453631384630033,0.526,0.4659115926585787,0.526,0.38883817363184847,0.474
0.579,0.5448092162893959,0.579,0.6218779892134875,0.579,0.5644680580317726,0.579,0.4338214997880193,0.421
0.4385,0.3850548163020698,0.4385,0.47640631181333076,0.4385,0.40075778105128107,0.43849999999999995,0.2805591778514729,0.5615
0.436,0.3687191184253979,0.436,0.4350719423542428,0.436,0.3828577136382851,0.436,0.2626696783036958,0.564
0.4465,0.38610873575009214,0.4465,0.4632623220246413,0.4465,0.4025588957654727,0.4465,0.2760305283603759,0.5535
0.59,0.5447947010871599,0.59,0.6449536937665163,0.59,0.5624292372493683,0.59,0.4652348874237918,0.41
0.5735,0.5478923551545881,0.5735,0.6235042720031354,0.5735,0.5610604280751886,0.5735,0.4390768770457172,0.4265
0.445,0.39210818745796033,0.445,0.483391771463439,0.445,0.40893058814383704,0.445,0.28832330895039227,0.555
0.4985,0.43951816604767774,0.4985,0.5221740483142797,0.4985,0.4520683688301294,0.4985,0.3508061201571787,0.5015
0.652,0.5882472580093888,0.652,0.6913853460913141,0.652,0.6159227330038806,0.652,0.5387965837814771,0.348
0.4535,0.38095074027057807,0.4535,0.450545848787049,0.4535,0.3983792856085853,0.4535,0.2824022781922183,0.5465
0.5005,0.43543956269529605,0.5005,0.5214442897515545,0.5005,0.4518355783929319,0.5005,0.3539318485406717,0.4995
0.549,0.463642814702109,0.549,0.5398418257198255,0.549,0.47582531231337116,0.549,0.4081704626538831,0.451
0.4525,0.38485048621727147,0.4525,0.45362409086287797,0.4525,0.39982782880382084,0.4525,0.28285975880510694,0.5475
0.5345,0.47391570488044826,0.5345,0.5703588264481828,0.5345,0.49138903510346327,0.5345,0.39988913096726786,0.4655
0.6105,0.5532210399191774,0.6105,0.6048746110708593,0.6105,0.5640605848028782,0.6105,0.47591972220381473,0.3895
0.65,0.5880965733574636,0.65,0.6767011373896249,0.65,0.6081325367329886,0.65,0.5331708767984593,0.35
0.51,0.4345833383754984,0.51,0.5164869797890588,0.51,0.4536135148338827,0.51,0.3602189356915577,0.49
0.5105,0.4834267283464541,0.5105,0.5654360294077271,0.5105,0.5022271966108783,0.5105,0.3625086035291888,0.4895
0.458,0.3965879548744811,0.458,0.48051619467301315,0.458,0.4141197101822101,0.458,0.29416330352410447,0.542
0.605,0.5566721943618929,0.605,0.6421734681720793,0.605,0.5739454287120047,0.605,0.4776982093973994,0.395
0.5945,0.5498619903318104,0.5945,0.6214037688363973,0.5945,0.5635173725409451,0.5945,0.46182901159688805,0.4055
0.457,0.39916478060260685,0.457,0.49064362637199244,0.457,0.41799766114859804,0.457,0.3003197203855972,0.543
0.5275,0.5011434204152359,0.5275,0.5760184035994295,0.5275,0.5198082450064311,0.5275,0.37585716441672523,0.4725
0.4865,0.42743692485180224,0.4865,0.5055776378568169,0.4865,0.4378348892521669,0.4865,0.3390370084570439,0.5135
