accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.911,0.8968661653807687,0.911,0.9007981196477844,0.911,0.8959547242176144,0.911,0.8695064411034183,0.089
0.9065,0.8926026478342776,0.9065,0.8949176307441502,0.9065,0.8927021630734906,0.9064999999999999,0.8629463816195706,0.0935
0.887,0.8713615246005563,0.887,0.8625087094181944,0.887,0.8630609853885644,0.887,0.8332005457146747,0.113
0.901,0.8819694478441913,0.901,0.8779486706712089,0.901,0.8771709465309329,0.901,0.8541624468300588,0.099
0.904,0.8923206226232718,0.904,0.8863440010887609,0.904,0.8877845961425276,0.904,0.8588924231110693,0.096
0.9025,0.8954533071599119,0.9025,0.8743074954225004,0.9025,0.8830632159635705,0.9025,0.8553008851133551,0.0975
0.932,0.9168596331652724,0.932,0.9220997618257059,0.932,0.9185633079063287,0.932,0.9004713705165462,0.068
0.897,0.8870000176627251,0.897,0.8774624197771139,0.897,0.8799211713054812,0.897,0.8474389931862255,0.103
0.902,0.8979119525944231,0.902,0.8855627662132571,0.902,0.8897382635382757,0.902,0.8550919112822406,0.098
0.89,0.874503307850286,0.89,0.8719685771083451,0.89,0.8702969152256202,0.89,0.8385688986106286,0.11
0.9045,0.891187495231553,0.9045,0.8833093626962482,0.9045,0.8852176110496339,0.9045,0.8592396286874058,0.0955
0.912,0.9022903364841698,0.912,0.8903487894057411,0.912,0.895040190313458,0.912,0.8698611803295174,0.088
0.906,0.8986196690927853,0.906,0.8759309113683892,0.906,0.8851711980913061,0.906,0.8603809890892942,0.094
0.892,0.8728534066052571,0.892,0.8805843923125393,0.892,0.8721821097120257,0.892,0.8420771533529543,0.108
0.912,0.9047077475110843,0.912,0.8945583645211544,0.912,0.8985188659421074,0.912,0.8703630387345664,0.088
0.884,0.8786040983610611,0.884,0.8525521673591531,0.884,0.8626179375235458,0.884,0.8275455796289702,0.116
0.903,0.8906357100079307,0.903,0.8857235651629035,0.903,0.8849764495960769,0.903,0.8569456043034301,0.097
0.899,0.8869111614283112,0.899,0.8767089373910713,0.899,0.8800183972835667,0.899,0.8508766716854295,0.101
0.895,0.8788160521405656,0.895,0.8722059352361953,0.895,0.8737570896649726,0.895,0.8450803037311303,0.105
0.904,0.8890558984525181,0.904,0.8896919151888453,0.904,0.887105069173968,0.904,0.8587379931892584,0.096
0.9215,0.9157431878258464,0.9215,0.9163345365325773,0.9215,0.9141834064548063,0.9215,0.8848411743412934,0.0785
0.8825,0.8681499284632941,0.8825,0.8530772842630756,0.8825,0.8587557178645441,0.8825,0.8258026329005456,0.1175
0.8895,0.8783896207509213,0.8895,0.871159920781722,0.8895,0.8705731357925443,0.8895,0.8371160249824218,0.1105
0.925,0.9130859893929788,0.925,0.9172103056930894,0.925,0.9134354994062887,0.925,0.8902936582786417,0.075
0.8995,0.8867029784659163,0.8995,0.8876532012102117,0.8995,0.8848847855358462,0.8995,0.8523178927159291,0.1005
