accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.903,0.8804298776191132,0.903,0.9116870622123198,0.903,0.8954303619653885,0.903,0.859613219948093,0.097
0.906,0.8808480875275314,0.906,0.9116611727383,0.906,0.895569049862912,0.906,0.8642548802356189,0.094
0.918,0.9011819375500961,0.918,0.9194664938493381,0.918,0.9098174961349912,0.918,0.8808876629033705,0.082
0.922,0.9047859795098115,0.922,0.9202529524819103,0.922,0.9118731698558333,0.922,0.8864263054149535,0.078
0.9125,0.888772498532198,0.9125,0.9174138459757729,0.9125,0.9024538291313218,0.9125,0.8733916214192438,0.0875
0.9175,0.9114047177631476,0.9175,0.9151391171489829,0.9175,0.9129310359907662,0.9175,0.8797953898982231,0.0825
0.9095,0.8910789628462005,0.9095,0.9157120110795476,0.9095,0.9029251390336809,0.9095,0.8689253033546432,0.0905
0.909,0.8963495156746181,0.909,0.9017520601537248,0.909,0.8985901621140583,0.909,0.86686003661349,0.091
0.9185,0.9045401721869951,0.9185,0.921363504970753,0.9185,0.9124234173850817,0.9185,0.881300495078886,0.0815
0.9175,0.897824438301044,0.9175,0.9224777829993119,0.9175,0.9094790873808357,0.9175,0.8802272633236281,0.0825
0.9115,0.8962057701419662,0.9115,0.9080304558982625,0.9115,0.9017690075321614,0.9115,0.8708467563929032,0.0885
0.9225,0.907249038425701,0.9225,0.9283897202866117,0.9225,0.9174611685663074,0.9225,0.8875207134234595,0.0775
0.912,0.8993941796244379,0.912,0.9044322179162814,0.912,0.9014893666982075,0.912,0.8714073515540348,0.088
0.903,0.8864655433541039,0.903,0.9101784652936371,0.903,0.8978747380937732,0.903,0.8596668897046856,0.097
0.901,0.8736826121103967,0.901,0.908259052932881,0.901,0.8899626877186503,0.901,0.8573326685131758,0.099
0.897,0.8853242921353225,0.897,0.8953096917051845,0.897,0.8900989933156925,0.897,0.8498607385466883,0.103
0.932,0.9186275860087929,0.932,0.9365193828510087,0.932,0.9268639434264535,0.932,0.9009886573770731,0.068
0.9125,0.8967722358303175,0.9125,0.914953918691768,0.9125,0.9052482540303469,0.9125,0.8732229479504134,0.0875
0.9135,0.8935006176499267,0.9135,0.90999589931433,0.9135,0.9012722520112466,0.9135,0.8738845985757708,0.0865
0.9125,0.8946439879649982,0.9125,0.9178699521560306,0.9125,0.9058153339513743,0.9125,0.8731243243870274,0.0875
0.9185,0.905083465503365,0.9185,0.9244836681291905,0.9185,0.9137145745217646,0.9185,0.8817669386994218,0.0815
0.9055,0.8891605435213773,0.9055,0.9036024764733125,0.9055,0.8961168079493266,0.9055,0.8626132985965476,0.0945
0.9035,0.8834605628402823,0.9035,0.9074237815624993,0.9035,0.894932635619142,0.9035,0.8601101578145872,0.0965
0.923,0.904391857543733,0.923,0.9173718029684746,0.923,0.9106378836716654,0.923,0.8877025546939603,0.077
0.91,0.8905027552706811,0.91,0.9107754117125849,0.91,0.9002651104729318,0.91,0.8692337533835766,0.09
