accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.946,0.9345833028085813,0.946,0.9470167639924125,0.946,0.9405129935119048,0.946,0.9211098961061159,0.054
0.95,0.9505892492006532,0.95,0.9378084161592941,0.95,0.943896032006451,0.9500000000000001,0.9262667102676186,0.05
0.9475,0.9493423567766387,0.9475,0.9362347397880465,0.9475,0.9420401449684284,0.9475,0.9224964126911017,0.0525
0.9425,0.9421275550380205,0.9425,0.9269246506420771,0.9425,0.9330705196845382,0.9425,0.9149532520212469,0.0575
0.949,0.9438856819504499,0.949,0.9379796760731526,0.949,0.94053665307842,0.949,0.9249277705792669,0.051
0.9375,0.9369425872551645,0.9375,0.920685941401032,0.9375,0.9282678894534735,0.9375,0.9075486867106045,0.0625
0.9485,0.9462503823254762,0.9485,0.9345649723559205,0.9485,0.9401799633048359,0.9485,0.9240700516434226,0.0515
0.9475,0.9482500973044857,0.9475,0.9362307188247977,0.9475,0.9416155170532035,0.9475,0.9224336336629165,0.0525
0.94,0.9404286439309301,0.94,0.9278499813627722,0.94,0.9339065760042865,0.94,0.911430845757925,0.06
0.943,0.9381001133490753,0.943,0.9314436422973601,0.943,0.9344637518532691,0.943,0.9160857382927643,0.057
0.9445,0.9425793035527024,0.9445,0.9327502737813415,0.9445,0.9373892921765398,0.9445,0.9182061352767359,0.0555
0.953,0.9522295145919042,0.953,0.9443570081796012,0.953,0.9473690942801024,0.953,0.9306487258363376,0.047
0.9395,0.9422213198240059,0.9395,0.916263195950167,0.9395,0.9283417725449477,0.9395,0.9103160285269148,0.0605
0.94,0.9324937788071582,0.94,0.9356054526492256,0.94,0.9332608476133065,0.94,0.9121429112690993,0.06
0.9465,0.9432487363056343,0.9465,0.9344620452515792,0.9465,0.9384623285264085,0.9465,0.9211253568709029,0.0535
0.9355,0.935104603019428,0.9355,0.9201181002593644,0.9355,0.9265718671864865,0.9355,0.9045522650339431,0.0645
0.955,0.9525454173103278,0.955,0.9453896758984771,0.955,0.9486266419549568,0.955,0.9336122112223393,0.045
0.9545,0.9497136434870238,0.9545,0.94380613450394,0.9545,0.9464071771846555,0.9545,0.9330225629321103,0.0455
0.9395,0.9356865813613079,0.9395,0.9325297130806285,0.9395,0.9339799289081392,0.9395,0.911137941088127,0.0605
0.9435,0.9350992124326553,0.9435,0.9294511746170749,0.9435,0.9319467665385028,0.9435,0.9167610471165621,0.0565
0.9535,0.9529914872729647,0.9535,0.9448626792761403,0.9535,0.9486532350628137,0.9535,0.931408898109762,0.0465
0.942,0.936504273799752,0.942,0.9268700786178159,0.942,0.9308351797448554,0.942,0.9143401589211586,0.058
0.94,0.9363466043265767,0.94,0.9270514803212531,0.94,0.9303370862063404,0.94,0.9115105263759468,0.06
0.9565,0.9529386959663078,0.9565,0.9457846946027826,0.9565,0.9491672202737765,0.9565,0.9359677336257719,0.0435
0.9455,0.9375944978572729,0.9455,0.9407013228364343,0.9455,0.9388712558039273,0.9455,0.9200299630853908,0.0545
