accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.9475,0.935116231566401,0.9475,0.9422414799072266,0.9475,0.9385080848294903,0.9475,0.9230536418711303,0.0525
0.9515,0.9461029213441421,0.9515,0.9388436762235584,0.9515,0.9423936054553882,0.9514999999999999,0.9286377198206526,0.0485
0.953,0.9521909113168738,0.953,0.9445420842317187,0.953,0.9477437271462397,0.953,0.9308010696387853,0.047
0.949,0.943735965355773,0.949,0.9391436164183862,0.949,0.9408619648655042,0.949,0.9250115790944046,0.051
0.9475,0.9396698159072017,0.9475,0.9356949543839148,0.9475,0.9376048417848281,0.9475,0.922833098280501,0.0525
0.9435,0.9412300000930826,0.9435,0.931508191732839,0.9435,0.935982929544552,0.9435,0.9169197978283717,0.0565
0.946,0.9436306994648794,0.946,0.9301367156159436,0.946,0.9365252449474822,0.946,0.9203827818919483,0.054
0.948,0.9449962175448615,0.948,0.9396505226666437,0.948,0.9420258434107094,0.948,0.923503509828144,0.052
0.9435,0.9398867236285766,0.9435,0.9374923499379905,0.9435,0.9386144632770343,0.9435,0.9169394922577316,0.0565
0.9525,0.9470355857995555,0.9525,0.9429027782808744,0.9525,0.9447094515239726,0.9525,0.9300751802220223,0.0475
0.9495,0.9442489739420639,0.9495,0.9413621987725193,0.9495,0.9425966815719912,0.9495,0.9257938678550424,0.0505
0.9595,0.9572880348630549,0.9595,0.9480383594251093,0.9595,0.9525100896594015,0.9595,0.9403528460529048,0.0405
0.946,0.9439804738547664,0.946,0.9255023912213453,0.946,0.9343053125322208,0.946,0.920180067854333,0.054
0.9425,0.9389858988089018,0.9425,0.9323288550289884,0.9425,0.9354525724107668,0.9425,0.9154348962680317,0.0575
0.9435,0.9370234913233598,0.9435,0.9330830425924872,0.9435,0.9346661248060616,0.9435,0.9169692451879821,0.0565
0.9415,0.9407487611870421,0.9415,0.9297431085963309,0.9415,0.9346351703839891,0.9415,0.913585312161981,0.0585
0.9485,0.9435965719151538,0.9485,0.9435978052951143,0.9485,0.9433450392011578,0.9485,0.9243105091551216,0.0515
0.953,0.9461780269045134,0.953,0.9436147648751594,0.953,0.9448026516912377,0.953,0.9310405540231235,0.047
0.9375,0.9287175839970107,0.9375,0.9309787903709453,0.9375,0.9297394310999852,0.9375,0.9084936220054538,0.0625
0.945,0.9332909521991385,0.945,0.9337352509148148,0.945,0.9334284467198816,0.945,0.919242998551513,0.055
0.9515,0.9484801346876187,0.9515,0.9437849679436608,0.9515,0.945964785835803,0.9514999999999999,0.9286830516742757,0.0485
0.938,0.9360866050757121,0.938,0.9218975508343324,0.938,0.9284855834233071,0.938,0.9083614961611596,0.062
0.948,0.9433800912518735,0.948,0.9353894705088984,0.948,0.9389160200437511,0.948,0.9234574561453543,0.052
0.9525,0.9505169019900364,0.9525,0.9375144977418352,0.9525,0.9436079351032062,0.9525,0.9300578826238749,0.0475
0.9455,0.9307050403182088,0.9455,0.938087632976638,0.9455,0.9342132068448564,0.9455,0.9203601765812158,0.0545
