accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.9505,0.9410548275131547,0.9505,0.9501095567913285,0.9505,0.9449167309651058,0.9505,0.9274969076332574,0.0495
0.9425,0.9385239178170108,0.9425,0.9299589301755301,0.9425,0.9340834741768765,0.9425,0.9152962146614887,0.0575
0.947,0.9476308725698345,0.947,0.9346258120351124,0.947,0.9401892325321662,0.9469999999999998,0.9217517278288873,0.053
0.9455,0.9446473148029253,0.9455,0.9288447441670545,0.9455,0.936221899527193,0.9455,0.9195275900395828,0.0545
0.956,0.9508603097888831,0.956,0.9478466269939884,0.956,0.9490593688849583,0.956,0.9353554349183495,0.044
0.947,0.9484462486412587,0.947,0.9329871178164478,0.947,0.9399921259889705,0.9469999999999998,0.9217548179839907,0.053
0.953,0.9501112853534274,0.953,0.9412172092637396,0.953,0.9455232686532741,0.953,0.9307725306874692,0.047
0.943,0.941744585335318,0.943,0.9297078437076264,0.943,0.9353548744904076,0.943,0.9157918996239444,0.057
0.934,0.9336513942968191,0.934,0.9224531604500922,0.934,0.9275533119473015,0.934,0.9025820911934949,0.066
0.946,0.9393581116523969,0.946,0.9328426054218677,0.946,0.9359645475566937,0.946,0.9204849827054837,0.054
0.9455,0.9416602533943729,0.9455,0.9351847615612437,0.9455,0.9380084762672816,0.9455,0.9198132310375763,0.0545
0.948,0.9444807006882973,0.948,0.9335403695461674,0.948,0.9388197228662882,0.948,0.9232870892171152,0.052
0.93,0.9278177517950543,0.93,0.9085028380146846,0.93,0.917122430461837,0.93,0.8965113992693705,0.07
0.939,0.931596186702143,0.939,0.9310796448195034,0.939,0.9302710140047771,0.939,0.9105844879477785,0.061
0.946,0.9405477044422227,0.946,0.9334552209622023,0.946,0.9365335059848139,0.946,0.920490514628825,0.054
0.9345,0.9373589383299512,0.9345,0.9180119367985443,0.9345,0.9265414671436046,0.9345,0.9029834083113596,0.0655
0.946,0.9373525125345772,0.946,0.9369851224820569,0.946,0.936333059322385,0.946,0.9204360399691026,0.054
0.95,0.9431300636586112,0.95,0.9389141568500402,0.95,0.9408582625664436,0.9500000000000001,0.9264329933311508,0.05
0.9345,0.9211693183431723,0.9345,0.9289018559252447,0.9345,0.924858033178809,0.9345,0.9042565281882302,0.0655
0.948,0.9407962636296537,0.948,0.9368224223052243,0.948,0.9382480822868349,0.948,0.9235016529895224,0.052
0.957,0.958142331201827,0.957,0.948580305628998,0.957,0.9530485702837658,0.957,0.9366580725419742,0.043
0.938,0.9321225195358239,0.938,0.9199501263602711,0.938,0.9255408817430228,0.938,0.9083184720534001,0.062
0.9405,0.9374043258612351,0.9405,0.9259130111509112,0.9405,0.9305396329845242,0.9405,0.9121077160562215,0.0595
0.9525,0.9456485424367549,0.9525,0.9442637214649429,0.9525,0.9445487504554918,0.9525,0.9302524238200454,0.0475
0.939,0.9298698383215722,0.939,0.9329140784263599,0.939,0.9309294753522209,0.939,0.9106349205767856,0.061
