accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.8465,0.7964444573266004,0.8465,0.8322308122397896,0.8465,0.8121534966467819,0.8465,0.7792398444036401,0.1535
0.8575,0.8192416916708439,0.8575,0.8339981519333728,0.8575,0.8255244509819234,0.8575,0.7921493724004997,0.1425
0.845,0.7932736052878004,0.845,0.8283323092850922,0.845,0.8088373935312076,0.845,0.7768270128583636,0.155
0.8385,0.7931843667500033,0.8385,0.8089968587870736,0.8385,0.7994654904925588,0.8385,0.7654101219358966,0.1615
0.847,0.8035474826290255,0.847,0.8238549628727624,0.847,0.8131042883520473,0.847,0.7780972564916524,0.153
0.845,0.8044230377762241,0.845,0.8235079486910247,0.845,0.8123274233469152,0.845,0.7748683342871169,0.155
0.84,0.7925563894632025,0.84,0.8179630720827017,0.84,0.8043876668842773,0.8399999999999999,0.7687190322915209,0.16
0.8345,0.7784512611846214,0.8345,0.8177954851167207,0.8345,0.7955283736508152,0.8345,0.7614360253944503,0.1655
0.842,0.802910748635331,0.842,0.8267145882984668,0.842,0.8136963265517104,0.842,0.7709212012428249,0.158
0.8365,0.7923431781280957,0.8365,0.8196676858629101,0.8365,0.8045735443731137,0.8365,0.7633726988537686,0.1635
0.8265,0.7817725434799266,0.8265,0.7997787995148359,0.8265,0.7896727420701666,0.8265,0.7482199440279149,0.1735
0.857,0.8112068665325084,0.857,0.8366110608644174,0.857,0.8227638351712115,0.857,0.7927345487591974,0.143
0.8555,0.8104406604928488,0.8555,0.8229818052341948,0.8555,0.8161698994494055,0.8554999999999999,0.7897082183338051,0.1445
0.8465,0.8006044845955582,0.8465,0.8263488490387604,0.8465,0.8115767533461029,0.8465,0.7780656578654398,0.1535
0.841,0.7995445100761835,0.841,0.8087889725608091,0.841,0.8029372825192311,0.841,0.7682516408221092,0.159
0.83,0.7879928865675822,0.83,0.8053762678284251,0.83,0.7951304935230397,0.83,0.7525527099117195,0.17
0.831,0.7811669625059,0.831,0.8111982243944945,0.831,0.7940695213552994,0.831,0.7558799174758561,0.169
0.857,0.8124411167463691,0.857,0.8279657110595289,0.857,0.8194156194898118,0.857,0.7919915283822468,0.143
0.8485,0.8045865344650899,0.8485,0.8245709095433925,0.8485,0.8139692573801952,0.8485,0.7798369121945282,0.1515
0.846,0.7926323202086664,0.846,0.8396842428926131,0.846,0.8138750064921515,0.8459999999999999,0.7792287988863956,0.154
0.8525,0.8158218553630077,0.8525,0.845066978933526,0.8525,0.8278882468640201,0.8525,0.7867966412159675,0.1475
0.824,0.7755629190692304,0.824,0.7978561411477271,0.824,0.7859382364281268,0.824,0.7442313079044516,0.176
0.845,0.8069362242100877,0.845,0.8272144823969373,0.845,0.8153192885321278,0.845,0.7748549266825964,0.155
0.856,0.8139329492223609,0.856,0.8250933445968022,0.856,0.8186324359813676,0.856,0.7897197797022637,0.144
0.838,0.796263846273965,0.838,0.8202928807147681,0.838,0.8062389789373022,0.838,0.7649497235438762,0.162
