accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.954,0.941211949413352,0.954,0.9538384799803509,0.954,0.9472623965747521,0.954,0.9328108402406102,0.046
0.9575,0.9505616326262948,0.9575,0.9485319067013016,0.9575,0.9495139263699159,0.9575,0.9376523849063025,0.0425
0.958,0.9506914600739789,0.958,0.9554471173299253,0.958,0.9523948236410328,0.958,0.9385304609007995,0.042
0.951,0.9499434045344014,0.951,0.9366688907089703,0.951,0.9429526646059357,0.951,0.9277467035355086,0.049
0.9585,0.9534225642988851,0.9585,0.9515133115781548,0.9585,0.9523117674121101,0.9585,0.9390813392563887,0.0415
0.9595,0.9547708327105321,0.9595,0.9530973444651835,0.9595,0.9539103580121869,0.9595,0.9406062996918128,0.0405
0.959,0.9511884005859387,0.959,0.9487661898397292,0.959,0.9499174580395157,0.959,0.9397899771605761,0.041
0.945,0.9408059082188283,0.945,0.9327359837721599,0.945,0.9366155774579202,0.945,0.918965827152636,0.055
0.947,0.9421370486168908,0.947,0.9412321938670877,0.947,0.9415793685290708,0.9469999999999998,0.9221646166956163,0.053
0.951,0.9433091085024038,0.951,0.9425563345599256,0.951,0.9428202448590487,0.951,0.9280247682930008,0.049
0.9535,0.9457746062447224,0.9535,0.9459456779315957,0.9535,0.9457795940559834,0.9535,0.9318739712420254,0.0465
0.956,0.9509063904777095,0.956,0.9440383843956405,0.956,0.9473884945142826,0.956,0.9352687963232676,0.044
0.944,0.9402909417981022,0.944,0.9298988200905783,0.944,0.9346940732193944,0.944,0.917667823482754,0.056
0.9475,0.9371004104452041,0.9475,0.9423468929988928,0.9475,0.9395456800575305,0.9475,0.9232558241520499,0.0525
0.951,0.9425085102063364,0.951,0.9437186691206286,0.951,0.942926136344394,0.951,0.9281724242942849,0.049
0.9435,0.9400178137438896,0.9435,0.93276680671415,0.9435,0.9362529365538895,0.9435,0.9167662280075013,0.0565
0.96,0.9540873384427737,0.96,0.9538055293769686,0.96,0.9536863777980423,0.96,0.9412827229550057,0.04
0.962,0.9560273614514876,0.962,0.9527467864767667,0.962,0.9542852782424713,0.962,0.944202922225114,0.038
0.944,0.9326829042649013,0.944,0.934481935039868,0.944,0.9334225495830811,0.944,0.9178764311590019,0.056
0.948,0.938712971441972,0.948,0.9369292992806443,0.948,0.9376667996220958,0.948,0.9235536385160291,0.052
0.9565,0.9481301511885675,0.9565,0.9536271030620064,0.9565,0.9505701287833599,0.9565,0.9363143348745996,0.0435
0.9495,0.9434288595695722,0.9495,0.937510113411606,0.9495,0.9402881882021029,0.9495,0.925617786628361,0.0505
0.949,0.9448230959645149,0.949,0.9382817828888453,0.949,0.9410829377823903,0.949,0.9249485676949203,0.051
0.96,0.952553640578231,0.96,0.9515291080306415,0.96,0.9519814071933927,0.96,0.9412628271889968,0.04
0.95,0.9343318685985991,0.95,0.9485482095975183,0.95,0.9412202588021313,0.9500000000000001,0.9270939085137911,0.05
