accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.821,0.7758189902249133,0.821,0.815319720024069,0.821,0.7914689492439057,0.821,0.7443561989337226,0.179
0.8255,0.7858301264067662,0.8255,0.8165807120485588,0.8255,0.7978025499176958,0.8255,0.749002482645931,0.1745
0.8035,0.7631192085937103,0.8035,0.8150502673136336,0.8035,0.780701429868754,0.8035,0.7232093210141526,0.1965
0.89,0.8693761898765174,0.89,0.8837786858327741,0.89,0.8743823081816995,0.89,0.8402279221314466,0.11
0.8315,0.7943982667212022,0.8315,0.8314807211752533,0.8315,0.8089983387395899,0.8315,0.7588684706214861,0.1685
0.875,0.8566486306704383,0.875,0.8675511617111163,0.875,0.8590961972141368,0.875,0.8183239219069012,0.125
0.811,0.7691574743347588,0.811,0.8091988648885704,0.811,0.7843440568027079,0.811,0.731225133436411,0.189
0.817,0.7744271753494686,0.817,0.815921395767988,0.817,0.7908804782671318,0.817,0.7380979470743179,0.183
0.809,0.7689767155122006,0.809,0.8175270138729013,0.809,0.7887376182472298,0.809,0.7281763694182761,0.191
0.818,0.7801068906140375,0.818,0.8256054863302088,0.818,0.796240930693374,0.818,0.741727199354318,0.182
0.825,0.7890712999687072,0.825,0.8134155731480935,0.825,0.7974623797532786,0.825,0.748441866891967,0.175
0.8185,0.7774986163828547,0.8185,0.8168255748170195,0.8185,0.7924472206754168,0.8184999999999999,0.7413867724677365,0.1815
0.8285,0.7893061460213479,0.8285,0.818341206568043,0.8285,0.8011081602993472,0.8285,0.7533647200096354,0.1715
0.813,0.7684020951147027,0.813,0.8144565389888152,0.813,0.7862819537645649,0.813,0.7341431305143975,0.187
0.8045,0.7612811785865959,0.8045,0.7982199985645302,0.8045,0.7757622357963417,0.8044999999999999,0.7209165215634814,0.1955
0.7955,0.7512524186756805,0.7955,0.7795611175225355,0.7955,0.7624960600602799,0.7955,0.7064890674353926,0.2045
0.805,0.7649501935965026,0.805,0.8034836232227439,0.805,0.7778783922359837,0.805,0.723208243568229,0.195
0.8145,0.7747697594914579,0.8145,0.8046051475274982,0.8145,0.7859196551089097,0.8145,0.7342800888406948,0.1855
0.8295,0.7854260284781908,0.8295,0.8197324274611425,0.8295,0.79959714738857,0.8295,0.7551842956110144,0.1705
0.8275,0.7780228661094757,0.8275,0.8360180643858457,0.8275,0.8022918049152423,0.8275,0.7550391813054425,0.1725
0.837,0.798271070391711,0.837,0.8255897668093155,0.837,0.8090725006592079,0.8370000000000001,0.7650383560468929,0.163
0.7975,0.753612456188653,0.7975,0.7886011545254749,0.7975,0.7674643077822908,0.7975,0.7103409358705559,0.2025
0.8015,0.7541261075884468,0.8015,0.7956596198449105,0.8015,0.7700873683088627,0.8015,0.7166635383085884,0.1985
0.823,0.7861817875698512,0.823,0.8202955696073126,0.823,0.7995998947066978,0.823,0.7463021204914428,0.177
0.803,0.7595860208524675,0.803,0.8100457241823619,0.803,0.7783721224431838,0.803,0.7214283795191883,0.197
