accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.887,0.8559924240453469,0.887,0.9012568451941131,0.887,0.8759750753641654,0.887,0.8385214278849915,0.113
0.8425,0.8153086863784273,0.8425,0.8565720603245269,0.8425,0.8300783893230949,0.8425,0.7761171752952766,0.1575
0.842,0.8086135641002006,0.842,0.8380505978097933,0.842,0.8203985182454022,0.842,0.7733626527471171,0.158
0.8905,0.8562603432597617,0.8905,0.8915792550459504,0.8905,0.8724144264947764,0.8905,0.8425031499370013,0.1095
0.8505,0.8187499916244549,0.8505,0.866820703697024,0.8505,0.8405764349079282,0.8505,0.7867971078564195,0.1495
0.8305,0.7977522324683379,0.8305,0.8294537846711664,0.8305,0.8078069841290342,0.8305,0.7588464751926649,0.1695
0.8675,0.8451488221411672,0.8675,0.8701830082828411,0.8675,0.8564625469636535,0.8675,0.8088883504107819,0.1325
0.853,0.8224929785059322,0.853,0.8676151501875836,0.853,0.8419536435928419,0.853,0.7906766377684136,0.147
0.8665,0.8415544356392548,0.8665,0.876864435355737,0.8665,0.8575962002791712,0.8665000000000002,0.8082486820687741,0.1335
0.871,0.8419298096790317,0.871,0.8781435046870589,0.871,0.8584038264140724,0.871,0.8145162594831259,0.129
0.8785,0.8556102232947073,0.8785,0.876195879647605,0.8785,0.8641567288971531,0.8785,0.8242182413722262,0.1215
0.8665,0.8430038797972278,0.8665,0.8723615094397567,0.8665,0.8546515808737257,0.8665000000000002,0.8091597597271342,0.1335
0.8605,0.8302594320685076,0.8605,0.86431490267341,0.8605,0.8440750442367788,0.8605,0.8004076976813312,0.1395
0.8445,0.8049987391958018,0.8445,0.8656680474073962,0.8445,0.8305768816038888,0.8445,0.7795942549931469,0.1555
0.8895,0.8669539883662335,0.8895,0.8940543353885383,0.8895,0.8785115255321344,0.8895,0.8405451192376181,0.1105
0.853,0.8294143297652724,0.853,0.8670501129275276,0.853,0.844162083029505,0.853,0.7902920931559614,0.147
0.894,0.862142562253525,0.894,0.9025173124751632,0.894,0.8800998857440501,0.894,0.8478892662558482,0.106
0.867,0.834145640312658,0.867,0.8769061102623059,0.867,0.8518349525719197,0.867,0.8104157312179721,0.133
0.8695,0.8415641757425911,0.8695,0.8664202223071672,0.8695,0.8526985388464176,0.8695,0.8115788071639036,0.1305
0.867,0.8312494590760563,0.867,0.880343346264347,0.867,0.8521124689425809,0.867,0.8101981395849975,0.133
0.8895,0.8668430610410537,0.8895,0.8982629015360156,0.8895,0.8813552582069059,0.8895,0.8407248532650684,0.1105
0.8255,0.7873491142291328,0.8255,0.8245117564714978,0.8255,0.8028259265404819,0.8255,0.7510896070282596,0.1745
0.8815,0.8624201590836634,0.8815,0.8822075056911173,0.8815,0.8707989624477442,0.8815,0.8287113710715188,0.1185
0.894,0.865139766987777,0.894,0.9085228908184813,0.894,0.8849154947486709,0.894,0.8479235830351584,0.106
0.876,0.8457445649206674,0.876,0.8904956027422936,0.876,0.8647652957121953,0.8759999999999999,0.8225608194255836,0.124
