accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.912,0.8857893355808835,0.912,0.9247380341498066,0.912,0.9035948893231219,0.912,0.8732228691537555,0.088
0.912,0.8845202065399289,0.912,0.9210479517899879,0.912,0.9011173716896241,0.912,0.8729368940362281,0.088
0.92,0.9024998102809135,0.92,0.9257917562922952,0.92,0.9125317029904106,0.92,0.8839979105123631,0.08
0.912,0.8823640159050408,0.912,0.9121951867071947,0.912,0.8948583035124162,0.912,0.8726211456135716,0.088
0.9165,0.8969175191902418,0.9165,0.916612047658803,0.9165,0.9057831995058043,0.9165,0.8785979002525455,0.0835
0.9155,0.8992441435623989,0.9155,0.9119363073023258,0.9155,0.9045274191101759,0.9155,0.8768444187931045,0.0845
0.919,0.8962869635096404,0.919,0.9190061341663628,0.919,0.9067952674324334,0.919,0.8822638909531065,0.081
0.913,0.8857849566149492,0.913,0.9130901062728219,0.913,0.8983123940177998,0.9130000000000001,0.8738146097299814,0.087
0.918,0.8901124066260664,0.918,0.919449239979632,0.918,0.9036643451010472,0.918,0.8810086548064704,0.082
0.913,0.8865542339554219,0.913,0.919742120199384,0.913,0.9007137477015177,0.9130000000000001,0.8744273453940816,0.087
0.9115,0.8895175452404187,0.9115,0.9161696262906024,0.9115,0.9011307091551349,0.9115,0.8720383104285524,0.0885
0.9225,0.9009606753018398,0.9225,0.9209404254161204,0.9225,0.910240187634392,0.9225,0.8874271363061285,0.0775
0.898,0.8789562090955553,0.898,0.8866879462781526,0.898,0.8814681441998052,0.898,0.8512878364020404,0.102
0.9155,0.8915855537059568,0.9155,0.9245353233028669,0.9155,0.9059216541246006,0.9155,0.8781665434514697,0.0845
0.908,0.8823117209049931,0.908,0.9113148474293711,0.908,0.8953479283092188,0.908,0.8669329454139416,0.092
0.9025,0.8834228244611791,0.9025,0.9006510283228168,0.9025,0.8910218273501506,0.9025,0.8582969326009344,0.0975
0.9085,0.8870601268329127,0.9085,0.9172256805696019,0.9085,0.900497315470078,0.9085,0.8672398808496067,0.0915
0.9245,0.9036330718264861,0.9245,0.9170696165483369,0.9245,0.9100695761703409,0.9245,0.8899716440167346,0.0755
0.8985,0.8659579095011316,0.8985,0.9063109259683583,0.8985,0.8833304919998056,0.8985,0.8534868329410678,0.1015
0.9065,0.8789410723218246,0.9065,0.9083847391682762,0.9065,0.8924550591294348,0.9064999999999999,0.8646290074700175,0.0935
0.93,0.9126096412757135,0.93,0.9279162542889482,0.93,0.9197562057314522,0.93,0.8978669512774291,0.07
0.9105,0.8826768533577584,0.9105,0.9089206425752708,0.9105,0.8945054327378562,0.9105,0.870064397971698,0.0895
0.909,0.8877921090071782,0.909,0.9059336845335092,0.909,0.8947027902315967,0.909,0.8675924524787857,0.091
0.9165,0.8893902420202879,0.9165,0.9251420302540949,0.9165,0.9050025920732687,0.9165,0.8796372540717023,0.0835
0.902,0.8728325047946822,0.902,0.9145451072197677,0.902,0.8913096575251088,0.902,0.8594258550278925,0.098
