accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.956,0.9461697120261596,0.956,0.9558031385718667,0.956,0.9506265414018366,0.956,0.9356197585887266,0.044
0.949,0.9436960503777071,0.949,0.9410531439447168,0.949,0.9418836812670109,0.949,0.9250532342468512,0.051
0.9445,0.9433613983309393,0.9445,0.9362597344172879,0.9445,0.9379735606242302,0.9445,0.9183188999395486,0.0555
0.9435,0.937072715260815,0.9435,0.9325510217439382,0.9435,0.9339417246763858,0.9435,0.9168896426843027,0.0565
0.9425,0.9352981889896266,0.9425,0.9312538775591247,0.9425,0.9329301306943419,0.9425,0.9154659151218981,0.0575
0.9465,0.943387624469902,0.9465,0.9352543181595414,0.9465,0.9388679593458223,0.9465,0.9212195508041864,0.0535
0.951,0.9516767608732374,0.951,0.9348824064145003,0.951,0.9430715703508342,0.951,0.9275817744017091,0.049
0.943,0.9387052109612203,0.943,0.9306022053298939,0.943,0.9340820761294227,0.943,0.9159249563860711,0.057
0.942,0.9391285132180195,0.942,0.9306260030522256,0.942,0.9344647644079972,0.942,0.9144637392618811,0.058
0.9405,0.9313523941419689,0.9405,0.9340626412012387,0.9405,0.9320363362529945,0.9405,0.9127627061301793,0.0595
0.948,0.9433582834630894,0.948,0.9367795987132569,0.948,0.939850136178976,0.948,0.9234220618830735,0.052
0.948,0.9428494884003022,0.948,0.9383378289857526,0.948,0.9402869185090846,0.948,0.9234896376277962,0.052
0.9435,0.9369142972638466,0.9435,0.92629856261403,0.9435,0.93078971657333,0.9435,0.9168001790636854,0.0565
0.9435,0.934618180257904,0.9435,0.9373251130886756,0.9435,0.935204745221967,0.9435,0.9171402079340817,0.0565
0.944,0.9386048943659308,0.944,0.9325446940206551,0.944,0.9349312175048913,0.944,0.9176029824777593,0.056
0.934,0.9311825646971084,0.934,0.9190087840896105,0.934,0.9241284946038905,0.934,0.9024392046577889,0.066
0.948,0.9424176735713804,0.948,0.9425818357926478,0.948,0.9415113924759057,0.948,0.9234556815756354,0.052
0.9545,0.9494284154518722,0.9545,0.9447313490401834,0.9545,0.9464095753173032,0.9545,0.9330444434061836,0.0455
0.939,0.928888236455994,0.939,0.9350868606044247,0.939,0.9317010342297684,0.939,0.9106814056989656,0.061
0.9445,0.9370605051330015,0.9445,0.9324504832090339,0.9445,0.9338671631791539,0.9445,0.9182190917898599,0.0555
0.954,0.9506075200503944,0.954,0.945621065799123,0.954,0.9479978437402315,0.954,0.9323386626442491,0.046
0.941,0.9332654479705691,0.941,0.9284187214352303,0.941,0.9297489876937104,0.941,0.9130063280523997,0.059
0.942,0.9363737133362418,0.942,0.9315479276420632,0.942,0.9326413026030278,0.942,0.9146687067711484,0.058
0.95,0.9415078552636542,0.95,0.9414528401832752,0.95,0.9410554580277711,0.9500000000000001,0.9265647042063003,0.05
0.9395,0.9317929011464825,0.9395,0.9325462894211318,0.9395,0.9317106493672324,0.9395,0.9111305987263766,0.0605
