accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.954,0.9428231631786902,0.954,0.9506727934523002,0.954,0.946642399948983,0.954,0.9326641959793938,0.046
0.951,0.9424598094319562,0.951,0.9451192453852476,0.951,0.9437114483665573,0.951,0.9282101771597016,0.049
0.9455,0.9414048952307876,0.9455,0.9378614996405622,0.9455,0.9387882172307603,0.9455,0.9199159190621786,0.0545
0.9415,0.9371698178579136,0.9415,0.9267160824616667,0.9415,0.9316110645615665,0.9415,0.9137992642730368,0.0585
0.942,0.9354127961524327,0.942,0.9290866999929867,0.942,0.9320180316914554,0.942,0.9147335625971422,0.058
0.949,0.9456817023396277,0.949,0.9414192622971022,0.949,0.9434985181419732,0.949,0.9250766311809024,0.051
0.95,0.9465205744742269,0.95,0.9391880709196636,0.95,0.9426797285164508,0.9500000000000001,0.9265538362216649,0.05
0.9485,0.9489112334004902,0.9485,0.9385949571857685,0.9485,0.9433197330681264,0.9485,0.9240790624427598,0.0515
0.9415,0.9362967402814092,0.9415,0.9339983754680627,0.9415,0.9350930455967726,0.9415,0.914044093176203,0.0585
0.942,0.9311352763054428,0.942,0.9354840229023472,0.942,0.9331171186153912,0.942,0.914962183829766,0.058
0.9485,0.9434793227549533,0.9485,0.9408567581103761,0.9485,0.9420738794820004,0.9485,0.9243928766344993,0.0515
0.956,0.9532290174159804,0.956,0.944994983078578,0.956,0.9490562536371409,0.956,0.935209270375396,0.044
0.9395,0.9334206027336002,0.9395,0.9178134082500083,0.9395,0.9251825256571831,0.9395,0.9108031403191921,0.0605
0.9425,0.9341763236760771,0.9425,0.938057671736768,0.9425,0.9358948994376358,0.9425,0.9158624211576014,0.0575
0.942,0.9318714938744802,0.942,0.9344586431345149,0.942,0.9327063327283467,0.942,0.9149522394505035,0.058
0.942,0.9418888359992471,0.942,0.9293232311227898,0.942,0.9351634551706435,0.942,0.9142771419999143,0.058
0.9475,0.9388486226252883,0.9475,0.941943754002883,0.9475,0.9400673645588139,0.9475,0.9229353556074621,0.0525
0.9555,0.9495652511250089,0.9555,0.9514521922318343,0.9555,0.9503613386326556,0.9555,0.9347842733374294,0.0445
0.9305,0.9178453575875754,0.9305,0.9214466813204156,0.9305,0.9195052623701064,0.9305,0.8982899913326975,0.0695
0.947,0.9366172328042858,0.947,0.9382154557788812,0.947,0.9370754391480695,0.9469999999999998,0.922229318593099,0.053
0.946,0.9382771824466891,0.946,0.9386984617549675,0.946,0.9383304857019641,0.946,0.9207449679475772,0.054
0.9385,0.9310249745332005,0.9385,0.9257594742009901,0.9385,0.9280379027390335,0.9385,0.9093603493532161,0.0615
0.9375,0.9286494750395526,0.9375,0.9289134111413114,0.9375,0.9275382410467131,0.9375,0.9082714226588666,0.0625
0.9505,0.942535624547172,0.9505,0.9390749800138719,0.9505,0.9407463838555316,0.9505,0.9273045557280338,0.0495
0.9535,0.9451115533393551,0.9535,0.9508948756899089,0.9535,0.9476754015395211,0.9535,0.9320145868917544,0.0465
