accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.9465,0.9327678397370752,0.9465,0.9441644226861937,0.9465,0.9383529176146718,0.9465,0.9218046893070104,0.0535
0.951,0.9504752817094837,0.951,0.9357522762353931,0.951,0.9429735988815046,0.951,0.9277263750057155,0.049
0.9535,0.9482203429760676,0.9535,0.94833726344894,0.9535,0.9479475149214099,0.9535,0.9317541888618434,0.0465
0.95,0.9470827678885012,0.95,0.9371952786115463,0.95,0.9417531189797144,0.9500000000000001,0.9263287168451599,0.05
0.953,0.9479774955060001,0.953,0.943351922630289,0.953,0.945552037597305,0.953,0.93093217318978,0.047
0.952,0.9501392789558089,0.952,0.940838084765287,0.952,0.9451316719490723,0.952,0.9293817259768218,0.048
0.947,0.9409042813956066,0.947,0.9329852076035747,0.947,0.9367815334428823,0.9469999999999998,0.9220419708378135,0.053
0.945,0.9384587115491239,0.945,0.9325763555536845,0.945,0.9353640953219561,0.945,0.9189422703164751,0.055
0.943,0.9393346846525362,0.943,0.9348288580190326,0.943,0.9368702560153864,0.943,0.9160428490785518,0.057
0.955,0.947914180870893,0.955,0.9449872894284993,0.955,0.9464155465194338,0.955,0.9338434979735896,0.045
0.954,0.9482897575471833,0.954,0.942952177526437,0.954,0.945268646908402,0.954,0.9323383889549774,0.046
0.961,0.9567049161610522,0.961,0.9528081351680816,0.961,0.9547088872618277,0.961,0.9426592437342358,0.039
0.945,0.9434190395901428,0.945,0.92946430701558,0.945,0.9360115248845368,0.945,0.9189580958099494,0.055
0.945,0.937867021258942,0.945,0.9380288439641875,0.945,0.9378015146793452,0.945,0.9193879050345551,0.055
0.946,0.9391520328178995,0.946,0.9369219587832248,0.946,0.9377091025501861,0.946,0.9206865023849128,0.054
0.941,0.9339866763764051,0.941,0.9313153736275385,0.941,0.932423672777488,0.941,0.9132061288241711,0.059
0.9525,0.9428799983132142,0.9525,0.9454656646671612,0.9525,0.9439106866662866,0.9525,0.9301968448973894,0.0475
0.9585,0.9572435908162739,0.9585,0.9483524398589864,0.9585,0.9526827925150584,0.9585,0.9389254334730568,0.0415
0.9415,0.9317266433595708,0.9415,0.9337586915245611,0.9415,0.9326868349863063,0.9415,0.9142893562031796,0.0585
0.9535,0.9513443045546602,0.9535,0.9397519176635375,0.9535,0.9453348002854187,0.9535,0.9314750547094321,0.0465
0.9575,0.9554946202735741,0.9575,0.9494042631843138,0.9575,0.952370278858349,0.9575,0.9374343290475848,0.0425
0.943,0.9392797118549435,0.943,0.9271656025006574,0.943,0.9329235896744502,0.943,0.9158636814510415,0.057
0.943,0.9365794155663835,0.943,0.9293183609705196,0.943,0.9323866795509902,0.943,0.9160500827532627,0.057
0.961,0.9572980192766841,0.961,0.9500509760241989,0.961,0.9535894767580696,0.961,0.9426126897321963,0.039
0.95,0.9394928342665603,0.95,0.9442120167762312,0.95,0.9415606677045917,0.9500000000000001,0.9268383867278981,0.05
