accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.921,0.8936222358325924,0.921,0.9320852378878702,0.921,0.9116290569313733,0.9209999999999999,0.8858585209142588,0.079
0.9215,0.9006987087101431,0.9215,0.9267427398618188,0.9215,0.9132123019559594,0.9215,0.8860098924536007,0.0785
0.921,0.9079143692286129,0.921,0.9239789301307674,0.921,0.9153195476653901,0.9209999999999999,0.8853183956914557,0.079
0.917,0.8987084439156771,0.917,0.9176757491812029,0.917,0.9077934461032685,0.917,0.8792661417895522,0.083
0.9105,0.891273849072079,0.9105,0.9127763941275395,0.9105,0.9015637131992745,0.9105,0.8700973072768368,0.0895
0.9215,0.914240621165724,0.9215,0.9239589141462061,0.9215,0.9190050946163734,0.9215,0.8854862167709447,0.0785
0.9185,0.9034255064979734,0.9185,0.9196788135321459,0.9185,0.9109643106377643,0.9185,0.8814683813271251,0.0815
0.926,0.915239163904301,0.926,0.9201709449210491,0.926,0.9175813215554673,0.926,0.8915559053121853,0.074
0.9125,0.8929687364361826,0.9125,0.9222419648240058,0.9125,0.9068241739934746,0.9125,0.8731220707058074,0.0875
0.9165,0.8942456957822479,0.9165,0.913521121665811,0.9165,0.9033476790141942,0.9165,0.8785706676904541,0.0835
0.917,0.8973477439208183,0.917,0.9188552777494259,0.917,0.9077216274096463,0.917,0.8793498994643063,0.083
0.915,0.8916805717622255,0.915,0.9226081422229889,0.915,0.905977760016269,0.915,0.8771654556023571,0.085
0.903,0.8909072769869603,0.903,0.8974589576851328,0.903,0.8934631188535263,0.903,0.8592044543646438,0.097
0.9075,0.8800322919254252,0.9075,0.9141869383196313,0.9075,0.8963121348891119,0.9075,0.8666261979310479,0.0925
0.914,0.8898396062031488,0.914,0.9300346883167495,0.914,0.908035823833583,0.914,0.8759962207685423,0.086
0.9035,0.8755547275154943,0.9035,0.9027337402385681,0.9035,0.8883185491848166,0.9035,0.8604360397533117,0.0965
0.9205,0.901085584500128,0.9205,0.9320672897950929,0.9205,0.9156313170545708,0.9205,0.8846699111414306,0.0795
0.9235,0.9044130258848053,0.9235,0.9301262528962292,0.9235,0.9162583497420339,0.9235,0.8892158910753263,0.0765
0.902,0.8813249878303955,0.902,0.8998772009455037,0.902,0.8903228919705813,0.902,0.8577537281586656,0.098
0.9135,0.8941616337045509,0.9135,0.9167653856515262,0.9135,0.9050766367403161,0.9135,0.8743989025513358,0.0865
0.927,0.9082434620489342,0.927,0.9292521504661727,0.927,0.918362544494996,0.927,0.8940150825248656,0.073
0.915,0.8990368607888998,0.915,0.9061727243918507,0.915,0.9020274798736545,0.915,0.8757540632075623,0.085
0.9095,0.8884684515379905,0.9095,0.9060446436099859,0.9095,0.8968689330075227,0.9095,0.8684817158703695,0.0905
0.9265,0.9058061567465304,0.9265,0.9245137252458733,0.9265,0.9148707078266591,0.9265,0.8929058113896491,0.0735
0.898,0.8720377658161761,0.898,0.9053296262210339,0.898,0.8867981015081267,0.898,0.8525958307742332,0.102
