accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.953,0.940077958270772,0.953,0.9526901741783277,0.953,0.9462214872781551,0.953,0.9313792729633971,0.047
0.9565,0.9460529088404267,0.9565,0.9459780253910169,0.9565,0.9459623758868192,0.9565,0.9361624379785065,0.0435
0.955,0.9503392223014954,0.955,0.9495480139385118,0.955,0.9495030352910031,0.955,0.933968531603211,0.045
0.9435,0.9405548579291519,0.9435,0.9265650030739168,0.9435,0.9328391234184825,0.9435,0.9165869136678247,0.0565
0.948,0.935796208615561,0.948,0.9395384503214141,0.948,0.9373763261408912,0.948,0.9237904016209195,0.052
0.9545,0.9513341404728161,0.9545,0.945325628121867,0.9545,0.9478284680437773,0.9545,0.9331360725010709,0.0455
0.948,0.9370057569619519,0.948,0.9378074425495436,0.948,0.93729402540104,0.948,0.9237836437500939,0.052
0.948,0.9432915471133452,0.948,0.9395199449249322,0.948,0.9413438447938943,0.948,0.9235401779822915,0.052
0.941,0.9368970726346936,0.941,0.9335589279750481,0.941,0.9351281830611974,0.941,0.9132888828632011,0.059
0.948,0.9420421260810877,0.948,0.9338449158412846,0.948,0.9378487730040699,0.948,0.923451765964079,0.052
0.9535,0.9466501457912232,0.9535,0.9422941655932205,0.9535,0.9441669144336521,0.9535,0.9317201421542589,0.0465
0.9615,0.9543221202811512,0.9615,0.9540142395405287,0.9615,0.9540981580197427,0.9615,0.9435425302551548,0.0385
0.954,0.951734409035344,0.954,0.9405736113078973,0.954,0.9457056288306811,0.954,0.9322813137277922,0.046
0.9465,0.9352603151196502,0.9465,0.9433395210520734,0.9465,0.9390055159272483,0.9465,0.9217871704644964,0.0535
0.946,0.9344406876806574,0.946,0.9403461396440664,0.946,0.9372138103321821,0.946,0.9209659136230616,0.054
0.9435,0.93800762637139,0.9435,0.9330805610832398,0.9435,0.9352368780610668,0.9435,0.9168084175157301,0.0565
0.9565,0.9536419280395515,0.9565,0.9493758589844817,0.9565,0.9511003235486921,0.9565,0.935974707801813,0.0435
0.963,0.9600280791247237,0.963,0.9501121413533257,0.963,0.95495713017222,0.963,0.9455384189655832,0.037
0.939,0.9282496700885874,0.939,0.9327791865195417,0.939,0.9303470958034349,0.939,0.9108289146746005,0.061
0.9525,0.9456495998946436,0.9525,0.9411819777089913,0.9525,0.9431319377326277,0.9525,0.9301292828910884,0.0475
0.9545,0.9480762485399225,0.9545,0.9523318068075085,0.9545,0.9498640817519323,0.9545,0.9334151132327219,0.0455
0.949,0.9447101649706872,0.949,0.9365888964935216,0.949,0.9404781865525725,0.949,0.9248751325272632,0.051
0.9445,0.936892503691741,0.9445,0.9321455894451703,0.9445,0.9339450581139666,0.9445,0.918396393561696,0.0555
0.9565,0.9526270758867664,0.9565,0.9439479415460054,0.9565,0.9481496366781034,0.9565,0.9360084027586998,0.0435
0.95,0.9415541801444433,0.95,0.945565198741658,0.95,0.9434419823755565,0.9500000000000001,0.9268354694327736,0.05
