accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.7225,0.6617066878153075,0.7225,0.7347387233599049,0.7225,0.6889336013131625,0.7225,0.6170680035478133,0.2775
0.7085,0.6370978034087886,0.7085,0.7089534860440527,0.7085,0.6642893595605204,0.7085,0.5974885494812918,0.2915
0.644,0.6205912519910397,0.644,0.6928583539968681,0.644,0.6344579587141308,0.644,0.5268541817085947,0.356
0.6665,0.6200152960398689,0.6665,0.6774836073321188,0.6665,0.6390498451774017,0.6665,0.5427974489879852,0.3335
0.705,0.6420287541867352,0.705,0.7129321720987328,0.705,0.6679599571577044,0.705,0.594680838639694,0.295
0.7355,0.6646225459664227,0.7355,0.7327871144175261,0.7355,0.6894222172327376,0.7355,0.633495465978645,0.2645
0.694,0.6326049500649319,0.694,0.70168368795309,0.694,0.6588829975180072,0.694,0.5753879008447491,0.306
0.7285,0.6593780860874897,0.7285,0.7335217677240192,0.7285,0.6850015845070451,0.7285000000000001,0.6258682801412881,0.2715
0.737,0.682815067174439,0.737,0.7432728589894766,0.737,0.7060411113166398,0.737,0.6329266216129457,0.263
0.706,0.644770904589663,0.706,0.6998910967791971,0.706,0.6651564441334665,0.706,0.5910101527556212,0.294
0.691,0.6234003258213241,0.691,0.6895414157923065,0.691,0.642284996464577,0.691,0.5805396174562036,0.309
0.6815,0.6305628346158185,0.6815,0.705846189270186,0.6815,0.6552958204939073,0.6815,0.5650405990558582,0.3185
0.745,0.6889751539969188,0.745,0.7423445545884514,0.745,0.7088716280088283,0.745,0.6420644459455903,0.255
0.6995,0.6352621943092742,0.6995,0.7066778553119439,0.6995,0.6602097966727783,0.6995,0.5856664014747794,0.3005
0.7025,0.6510731753812752,0.7025,0.7354592399281654,0.7025,0.6786064573748888,0.7025,0.5957059212435134,0.2975
0.6745,0.6213939383098958,0.6745,0.6772226031701005,0.6745,0.6381117058667751,0.6745,0.5521912191645649,0.3255
0.652,0.6154688126719456,0.652,0.6956850726166849,0.652,0.6364723856589326,0.652,0.5316238050855157,0.348
0.7155,0.6512739392434265,0.7155,0.7140979328764058,0.7155,0.6750655998328559,0.7154999999999999,0.6046844544767054,0.2845
0.688,0.6321081247537691,0.688,0.6948019735445731,0.688,0.6553173871588561,0.688,0.5672513281535259,0.312
0.679,0.6266470796670324,0.679,0.705807092620074,0.679,0.6520845084521626,0.679,0.561143569625393,0.321
0.6825,0.6273810467699031,0.6825,0.7061061204869152,0.6825,0.6545929637810514,0.6825,0.5669816335430347,0.3175
0.7045,0.6456262245042887,0.7045,0.7259797605716701,0.7045,0.6747551845270926,0.7045,0.5929620311401265,0.2955
0.6535,0.6026994834706513,0.6535,0.6829557338656068,0.6535,0.626434799232443,0.6535,0.5335053237947626,0.3465
0.7385,0.662729990820965,0.7385,0.7388561807101807,0.7385,0.6899067881391296,0.7385,0.6399037585991911,0.2615
0.687,0.6211766118851592,0.687,0.6960783720601204,0.687,0.6462464843243397,0.687,0.5701193090594954,0.313
