accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.923,0.9029526767199435,0.923,0.9307273779672705,0.923,0.9162419144239132,0.923,0.8883205403545388,0.077
0.921,0.9032952047504051,0.921,0.9257455871041032,0.921,0.9141512217095888,0.9209999999999999,0.8854752956440746,0.079
0.92,0.9041875197552129,0.92,0.9208775886484158,0.92,0.9120306616037875,0.92,0.8838007327816289,0.08
0.9115,0.8889401664053543,0.9115,0.904667659165864,0.9115,0.8962391288668533,0.9115,0.8710416808587604,0.0885
0.9175,0.8992615455437054,0.9175,0.9202153036282948,0.9175,0.9093095795303617,0.9175,0.8803093242300716,0.0825
0.9175,0.902724244050821,0.9175,0.9177157402091708,0.9175,0.9099880096812781,0.9175,0.8798599822702459,0.0825
0.9225,0.9108949021586179,0.9225,0.9232096623317759,0.9225,0.9166393874927087,0.9225,0.8873573116914026,0.0775
0.919,0.9002994610453947,0.919,0.9157443394138292,0.919,0.9077810061917292,0.919,0.8817595924355335,0.081
0.9025,0.8874067885591553,0.9025,0.9024556974862117,0.9025,0.8945129509805301,0.9025,0.8580905316911134,0.0975
0.911,0.8851120100550006,0.911,0.9094532632584634,0.911,0.8967192184601922,0.911,0.8706192251109186,0.089
0.915,0.9014954204365827,0.915,0.9148930425313117,0.915,0.9076348095670744,0.915,0.8765889624797778,0.085
0.924,0.9085727723584948,0.924,0.9254003100822771,0.924,0.9166122493279096,0.924,0.8896616605484542,0.076
0.907,0.894804711042752,0.907,0.8983890846227401,0.907,0.8962960696089021,0.907,0.8640767688563339,0.093
0.9075,0.8832196663685532,0.9075,0.9152773731755423,0.9075,0.8982128478778134,0.9075,0.8665585670842542,0.0925
0.916,0.9048369116553706,0.916,0.9189750800262453,0.916,0.9114952380532726,0.916,0.8779390000152576,0.084
0.907,0.8884639481650569,0.907,0.9071745722525256,0.907,0.8970537359331172,0.907,0.8649790989822981,0.093
0.923,0.9082203860403456,0.923,0.9287878003487876,0.923,0.9179329453018964,0.923,0.8881113597121701,0.077
0.9145,0.897689855318584,0.9145,0.9154462819067545,0.9145,0.9055902097469147,0.9145,0.8763855570619811,0.0855
0.9045,0.8868079178951064,0.9045,0.893957586951574,0.9045,0.8900433597290082,0.9045,0.8606653049314269,0.0955
0.9115,0.8923417751513631,0.9115,0.9104934648464007,0.9115,0.9010547807182689,0.9115,0.871374177966542,0.0885
0.9155,0.9006422230027183,0.9155,0.9165471987970473,0.9155,0.908074586973813,0.9155,0.8772141414434967,0.0845
0.904,0.8853530447009997,0.904,0.8944253902944267,0.904,0.8897513456433628,0.904,0.8598842366482267,0.096
0.9,0.873129832977455,0.9,0.9033049343008068,0.9,0.8875490625235352,0.9,0.8553401892439644,0.1
0.9195,0.8994189325340235,0.9195,0.9154849995211034,0.9195,0.9069763806865665,0.9195,0.8831344077709086,0.0805
0.9115,0.891353827882273,0.9115,0.915678773108167,0.9115,0.9028588165054311,0.9115,0.8719320212274484,0.0885
