accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.9435,0.9260424087270146,0.9435,0.9493027648284805,0.9435,0.9371145807371685,0.9435,0.917943891775981,0.0565
0.9455,0.9350372131077574,0.9455,0.9422231558740752,0.9455,0.9385569273661064,0.9455,0.9202818657700205,0.0545
0.9425,0.9295767855856596,0.9425,0.9383232294269869,0.9425,0.9336938145070254,0.9425,0.9159964338660012,0.0575
0.9395,0.9349702372303389,0.9395,0.9287409009967869,0.9395,0.9309897508105004,0.9395,0.9110691690773537,0.0605
0.944,0.9303263873485689,0.944,0.9407306424651466,0.944,0.9352596021800732,0.944,0.9183261528409372,0.056
0.9455,0.9435944913267238,0.9455,0.9372752658106859,0.9455,0.9402997447221305,0.9455,0.9200471794992167,0.0545
0.947,0.9426595455303284,0.947,0.9378337928766278,0.947,0.9400936843552014,0.9469999999999998,0.9221886997438099,0.053
0.9495,0.9403053908708644,0.9495,0.9426045728170301,0.9495,0.9410034694787949,0.9495,0.9259835756821603,0.0505
0.937,0.9291729818269897,0.937,0.9347497910665904,0.937,0.9318012017711235,0.937,0.9076161671707451,0.063
0.9405,0.9298290386923515,0.9405,0.9323762311718028,0.9405,0.9307519646678918,0.9405,0.9127510972099414,0.0595
0.9505,0.935704159984818,0.9505,0.9434382363427526,0.9505,0.9394298145930984,0.9505,0.9276427921988698,0.0495
0.95,0.9429635623388682,0.95,0.9447896634543821,0.95,0.9437301651349768,0.9500000000000001,0.9268094979314534,0.05
0.941,0.9300312678889354,0.941,0.9279360142651019,0.941,0.9284464128838246,0.941,0.9133542727174266,0.059
0.94,0.9284938675354972,0.94,0.9373129216104664,0.94,0.9325910794109596,0.94,0.9124982727523632,0.06
0.9405,0.927912209723362,0.9405,0.9354784191177684,0.9405,0.9316343887611999,0.9405,0.9130119820512286,0.0595
0.931,0.918524226489037,0.931,0.9239524176201656,0.931,0.9209942391199147,0.931,0.8989516230895541,0.069
0.9455,0.9325688898367286,0.9455,0.9433877533168452,0.9455,0.9374621611688415,0.9455,0.9203138610383397,0.0545
0.9485,0.938845994254942,0.9485,0.9405360010852725,0.9485,0.9395621683824044,0.9485,0.9245611914937251,0.0515
0.94,0.9335916617525258,0.94,0.9310488904101697,0.94,0.9322790456250548,0.94,0.9119866483745585,0.06
0.9455,0.932861505067704,0.9455,0.9335185678851549,0.9455,0.9330593456206168,0.9455,0.9199421232964748,0.0545
0.95,0.9409557357990392,0.95,0.9484871201456281,0.95,0.9445266347062802,0.9500000000000001,0.9269428543353754,0.05
0.9415,0.9318707736625429,0.9415,0.9321979762151437,0.9415,0.9317676461185087,0.9415,0.9141193953271409,0.0585
0.937,0.9265579141276824,0.937,0.9311724479345919,0.937,0.9278919250474101,0.937,0.9077084333616434,0.063
0.9495,0.9385540128149441,0.9495,0.9444383882703722,0.9495,0.941277036907956,0.9495,0.9260924956076257,0.0505
0.9435,0.9254823744852207,0.9435,0.9445505337162255,0.9435,0.9344944946899542,0.9435,0.9176862103641803,0.0565
