accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.7695,0.7234153060812928,0.7695,0.8054764069393587,0.7695,0.7512310322523422,0.7695,0.6840782279872425,0.2305
0.7645,0.7163039783322068,0.7645,0.7897947742910375,0.7645,0.7437016108878849,0.7645,0.6737856654079826,0.2355
0.774,0.7220200861195524,0.774,0.7979857991663843,0.774,0.7512626113649997,0.774,0.6855792159514289,0.226
0.755,0.7047624955974131,0.755,0.7710235451462762,0.755,0.7267788099775466,0.755,0.6615609568431511,0.245
0.7735,0.727209739109751,0.7735,0.7983705173833101,0.7735,0.7519876817602863,0.7735,0.6872590151213374,0.2265
0.758,0.7095173958371603,0.758,0.7845899996972027,0.758,0.735680816877546,0.7579999999999999,0.6663569208879869,0.242
0.75,0.70087771330663,0.75,0.7761301646136681,0.75,0.7240173132724389,0.75,0.6580952280009067,0.25
0.767,0.7167777318361329,0.767,0.7799982616170542,0.767,0.7402774291198647,0.767,0.6745860049636109,0.233
0.769,0.7287640115643953,0.769,0.8000238930482314,0.769,0.7541926499302883,0.769,0.6803828764088318,0.231
0.7745,0.7225520510215833,0.7745,0.7944943281636592,0.7745,0.7483974266546536,0.7745,0.6863327675499772,0.2255
0.764,0.7110404887163654,0.764,0.7672886319625861,0.764,0.731775936099368,0.764,0.6707665071883808,0.236
0.7625,0.7142919132801935,0.7625,0.790211716220421,0.7625,0.740063584760778,0.7625,0.6732325146718601,0.2375
0.7835,0.7331401644362426,0.7835,0.7959362747508267,0.7835,0.7561156284267906,0.7835000000000001,0.6982118880122166,0.2165
0.7425,0.6996850379087308,0.7425,0.7744599903922181,0.7425,0.7233915106206905,0.7425,0.6477964194915617,0.2575
0.7635,0.7126116272595032,0.7635,0.7850507758782793,0.7635,0.738679673639028,0.7635,0.6730845988633988,0.2365
0.749,0.6953394123254676,0.749,0.7643551418982547,0.749,0.7194518833949871,0.749,0.6521687314240261,0.251
0.744,0.704919397414603,0.744,0.7707181669324746,0.744,0.725393266602627,0.744,0.6472124790317086,0.256
0.7805,0.7293981836255691,0.7805,0.7918598606979955,0.7805,0.7514830664915678,0.7805,0.6945944610983608,0.2195
0.759,0.7090486793851559,0.759,0.7813335999623608,0.759,0.7334298517903445,0.7590000000000001,0.6681613176611845,0.241
0.7575,0.7086779548302927,0.7575,0.7957517988905933,0.7575,0.7371426654964371,0.7575,0.6693327988115071,0.2425
0.7615,0.7164603497399672,0.7615,0.7887308887632177,0.7615,0.742475440618319,0.7615,0.6697251136661446,0.2385
0.7455,0.6846787418606185,0.7455,0.7569792775567401,0.7455,0.7125203291647257,0.7455000000000002,0.6462906205514878,0.2545
0.771,0.7190723924562281,0.771,0.7949383017777407,0.771,0.7462960121863086,0.771,0.6835675888921169,0.229
0.7795,0.7243281310349677,0.7795,0.7900725235867915,0.7795,0.7503240855169245,0.7795,0.6918763299187035,0.2205
0.7835,0.7403261987017894,0.7835,0.8093282054727938,0.7835,0.7633104955686317,0.7835000000000001,0.7000860607550835,0.2165
