accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.9475,0.9322528914827094,0.9475,0.9472577832446896,0.9475,0.9393448432279294,0.9475,0.9233556502214657,0.0525
0.95,0.9439779086686778,0.95,0.942616365157304,0.95,0.9430212823500893,0.9500000000000001,0.9265741133365274,0.05
0.946,0.9421475009627677,0.946,0.9390325423988591,0.946,0.9393925798453235,0.946,0.9206079957304745,0.054
0.942,0.9347897317436447,0.942,0.9343562297168377,0.942,0.9335819494183163,0.942,0.9148026690267307,0.058
0.954,0.9443065043960512,0.954,0.9470588779686548,0.954,0.9453741963837916,0.954,0.9325390045543505,0.046
0.945,0.9414454816725413,0.945,0.9366816068762427,0.945,0.9387961317103547,0.945,0.9191448762108054,0.055
0.9465,0.9394402799233447,0.9465,0.9380393793680102,0.9465,0.9385717960675842,0.9465,0.9214078137526778,0.0535
0.9445,0.9416225389423932,0.9445,0.936392577884721,0.9445,0.938438158283391,0.9445,0.9183066364082298,0.0555
0.936,0.9291581633354932,0.936,0.9280505223123057,0.936,0.9283767306160139,0.936,0.9058971602997763,0.064
0.9395,0.9282304987025084,0.9395,0.9366720805417512,0.9395,0.932157495002429,0.9395,0.9114401730795691,0.0605
0.947,0.9369082476731657,0.947,0.9379001190710694,0.947,0.9372662141904445,0.9469999999999998,0.9222216719038631,0.053
0.955,0.9533797214897369,0.955,0.9426935345567796,0.955,0.9478998046572295,0.955,0.9336529296286112,0.045
0.946,0.9374890591770111,0.946,0.9295839883902898,0.946,0.9325514779664533,0.946,0.9204943777378368,0.054
0.9385,0.9256128970898424,0.9385,0.9310119004215277,0.9385,0.9280708690684457,0.9385,0.9100849587487335,0.0615
0.942,0.9350520688964807,0.942,0.9336490167301936,0.942,0.9339412733494953,0.942,0.9148305991630638,0.058
0.9375,0.9312473492945285,0.9375,0.9287850962766102,0.9375,0.9291401190422394,0.9375,0.9079894592724542,0.0625
0.9455,0.9362661525633786,0.9455,0.9429519835405591,0.9455,0.9387507550116228,0.9455,0.9200034640701797,0.0545
0.948,0.9364701361044044,0.948,0.9394616608373646,0.948,0.9376866808803065,0.948,0.9237510942451138,0.052
0.939,0.9265422860278059,0.939,0.935075569245143,0.939,0.9306029207628761,0.939,0.9108723984968119,0.061
0.9435,0.9316883381777226,0.9435,0.9330581106372362,0.9435,0.931664860256745,0.9435,0.91694281954137,0.0565
0.953,0.946546389353442,0.953,0.9514943497559415,0.953,0.9486293742494448,0.953,0.9311574195457268,0.047
0.9425,0.9350497836704125,0.9425,0.9323625367461806,0.9425,0.9324785349699704,0.9425,0.9153163303252221,0.0575
0.9415,0.9352710260808205,0.9415,0.9303052874924204,0.9415,0.9317140260278625,0.9415,0.9138974643907142,0.0585
0.9505,0.9453374127182732,0.9505,0.9405134855053027,0.9505,0.9427584434778654,0.9505,0.9272438118657259,0.0495
0.9385,0.9273004901928688,0.9385,0.9376106790989823,0.9385,0.9313321213878211,0.9385,0.9101206028057717,0.0615
