accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.904,0.8795629883862318,0.904,0.8997657483829742,0.904,0.8883143630387295,0.904,0.8605058696514536,0.096
0.8965,0.8888423393382201,0.8965,0.8697286172894546,0.8965,0.8788379002599284,0.8965,0.8463678236332303,0.1035
0.8655,0.8454366629970976,0.8655,0.8263883143504813,0.8655,0.8349452698200485,0.8655,0.8002807948081916,0.1345
0.8705,0.8427939282810515,0.8705,0.8078339379482459,0.8705,0.823635183141313,0.8705,0.8074194089262963,0.1295
0.8345,0.7884372768613676,0.8345,0.7642291676467824,0.8345,0.774477647523467,0.8345,0.7547373299786932,0.1655
0.897,0.855154229152791,0.897,0.8867643023974289,0.897,0.8698303514925853,0.897,0.8509292319092492,0.103
0.916,0.8970813063884892,0.916,0.8992375392604858,0.916,0.8967809420823292,0.916,0.8767530593485372,0.084
0.846,0.81572906325108,0.846,0.7992805696779381,0.846,0.8055221635990167,0.8459999999999999,0.7719822442277453,0.154
0.8775,0.8328932766879418,0.8775,0.8294082741810539,0.8775,0.8309248102185928,0.8775,0.8201968147682264,0.1225
0.891,0.8582109206648022,0.891,0.8541377892145751,0.891,0.8560680771899016,0.891,0.839893889307923,0.109
0.8775,0.8298230023551737,0.8775,0.8359732469733977,0.8775,0.8325178322935045,0.8775,0.8213531803873501,0.1225
0.906,0.8904189721605625,0.906,0.8832704725644304,0.906,0.8862050213429972,0.906,0.8614520561472911,0.094
0.878,0.8333120905034191,0.878,0.8359119890024461,0.878,0.8339347277879026,0.878,0.8216720366040071,0.122
0.8605,0.8416389992187433,0.8605,0.8187688052212995,0.8605,0.8283094221762962,0.8605,0.7926357446179129,0.1395
0.851,0.8221991501166822,0.851,0.8040185548251767,0.851,0.8090551576287158,0.851,0.7806587377499192,0.149
0.8395,0.8145813877278419,0.8395,0.7771936403832193,0.8395,0.7935174620313726,0.8395000000000001,0.7610700489024853,0.1605
0.8885,0.8565918243931104,0.8885,0.8559915765249287,0.8885,0.8552223396485976,0.8885,0.8358087193669137,0.1115
0.854,0.8121265763234375,0.854,0.7836351560856234,0.854,0.7943012412243742,0.854,0.7836461696110298,0.146
0.869,0.8439103964790875,0.869,0.8253250690378882,0.869,0.8338977205471566,0.869,0.8059656670319005,0.131
0.9015,0.8892173246057049,0.9015,0.8881137575795263,0.9015,0.8880958015045629,0.9015,0.8549636304738346,0.0985
0.943,0.9412118234950771,0.943,0.9305982682841831,0.943,0.9354951801179757,0.943,0.9160387989129234,0.057
0.857,0.8368087421155198,0.857,0.8200459473722247,0.857,0.8261229092932391,0.857,0.787939700728049,0.143
0.8925,0.8633968386470565,0.8925,0.8646817408436157,0.8925,0.8629656086455119,0.8925,0.8422525456036885,0.1075
0.886,0.8711869155345231,0.886,0.8595428745417744,0.886,0.864745735825425,0.886,0.8325854750277005,0.114
0.8935,0.8650311265204795,0.8935,0.8812529318726158,0.8935,0.8718357707089702,0.8935,0.8452976476889974,0.1065
