accuracy,macro_precision,micro_precision,macro_recall,micro_recall,macro_f1,micro_f1,kappa,hamming_loss
0.8655,0.8449205868101428,0.8655,0.9003288674760478,0.8655,0.8694803694113654,0.8655,0.8099187102171873,0.1345
0.876,0.8659178997460971,0.876,0.9105223264359751,0.876,0.8854310974604945,0.8759999999999999,0.824212153248726,0.124
0.8805,0.8702941969623869,0.8805,0.8964182561110223,0.8805,0.8802580514235693,0.8805,0.8278234433870515,0.1195
0.8985,0.8769121874879406,0.8985,0.9072967885796381,0.8985,0.8903217734825045,0.8985,0.852894393392277,0.1015
0.8945,0.8749243353394022,0.8945,0.901445853485133,0.8945,0.8873293287576872,0.8945,0.8475392767003164,0.1055
0.8775,0.8734300134558399,0.8775,0.9001225943318164,0.8775,0.8849383489779146,0.8775,0.8246082499983893,0.1225
0.88,0.8645681344786894,0.88,0.900219577743634,0.88,0.8801667289527145,0.88,0.8283326269936215,0.12
0.878,0.8726999684018958,0.878,0.9003207830323626,0.878,0.8849528041002834,0.878,0.825168248691001,0.122
0.8855,0.871350973710808,0.8855,0.8971120683736235,0.8855,0.8835451408364924,0.8855,0.8334668386297303,0.1145
0.89,0.8694147636649454,0.89,0.8941900992135401,0.89,0.8796052661941872,0.89,0.8398836682069373,0.11
0.895,0.8771280764145487,0.895,0.9014762635924987,0.895,0.8883524333064713,0.895,0.8485232641216892,0.105
0.8845,0.8739218524788623,0.8845,0.9103611061796758,0.8845,0.8905819075278942,0.8845,0.8348824717021794,0.1155
0.87,0.8511485734433676,0.87,0.8732010662580344,0.87,0.8601834024223237,0.87,0.8126701954318186,0.13
0.891,0.8718968025682835,0.891,0.9017605314225433,0.891,0.8856068698334615,0.891,0.8422674131711051,0.109
0.8935,0.8777333257118193,0.8935,0.9004457906265295,0.8935,0.8880193956529778,0.8935,0.8455783200661185,0.1065
0.871,0.8469027030678421,0.871,0.8816240570738425,0.871,0.8631749006923143,0.871,0.8137408030009389,0.129
0.8875,0.8639067659534483,0.8875,0.9017881984034544,0.8875,0.8812058992339512,0.8875,0.838149232881314,0.1125
0.8895,0.8747533605647223,0.8895,0.8916197652897617,0.8895,0.8824056505615201,0.8895,0.8397359196039954,0.1105
0.872,0.8565994927597975,0.872,0.8933769362991546,0.872,0.8734092384434774,0.872,0.8165710172892564,0.128
0.872,0.8518029088830147,0.872,0.8818984948449478,0.872,0.8641865766046175,0.872,0.8157963283027503,0.128
0.904,0.881212520084846,0.904,0.9196883154865043,0.904,0.8993856639626037,0.904,0.8615961353604213,0.096
0.863,0.8541237432748542,0.863,0.8817926700196619,0.863,0.8663194199353882,0.863,0.8037107972314625,0.137
0.881,0.8605907948768309,0.881,0.9001405271940383,0.881,0.8785613605046746,0.881,0.8291053052391072,0.119
0.8825,0.8667725351519078,0.8825,0.8944310758470655,0.8825,0.8793597020462829,0.8825,0.8305659709417035,0.1175
0.868,0.8536998594112477,0.868,0.8983935209799436,0.868,0.8738667002839916,0.868,0.8118605530373296,0.132
