Chi_Square,fisherscore,giniindex,infogain,Mutual_Information,reliefF
0.7661540701644414,0.8483602117632119,0.9043104082878968,0.9066112034945778,0.9217716050272152,0.7855694596303155
0.7898141360132294,0.9052784259622629,0.9330287016902028,0.9321224691925238,0.9281425295944676,0.8089278420940365
0.8191852847374327,0.9176605572654352,0.937080582144903,0.9358746802465252,0.9342818448674419,0.8184959297732399
0.9383787879728192,0.9373326836260164,0.9377594816967084,0.9361752741752284,0.9384020497976776,0.8287555120148866
0.9397947881403509,0.9417074761890492,0.9377048912315336,0.9373454698407516,0.9399656294504904,0.8324431033167418
0.9391219055223191,0.9411609042352178,0.9382407712153372,0.93815876630359,0.9396500676545432,0.8397023917468026
0.9396595889992092,0.9407091218810462,0.9380003355672808,0.93803144489475,0.9383802652617048,0.846209867719229
0.9377795834068812,0.9390775197500092,0.9380275457734396,0.9383361896117144,0.9392797132102711,0.8594809401071696
0.9385386144370488,0.9413590664968174,0.9373731975595254,0.9370537108115724,0.9387615344319392,0.8849115025673622
0.9393341387023572,0.9406247427390632,0.9378575371891152,0.9383747347108858,0.9385655222644392,0.8862994015756539
0.9384932749908438,0.9400659957810552,0.937595778857736,0.937217476111786,0.9398512785342172,0.8898997784304208
0.939882761239462,0.939418159618476,0.9389289717849948,0.9379323742174912,0.9406521792982256,0.9092090547219128
0.9391728261575908,0.9397141554543624,0.9373046672465286,0.9379160431011572,0.939580899992842,0.9158606441724004
0.9383106463350251,0.9400353805666306,0.9381863283262024,0.9373957985877892,0.9400679869575456,0.9155164623658572
0.9384510343220416,0.9385108216628242,0.9398159212190096,0.938990664362184,0.9386670054786582,0.9149323498249629
0.9397996329323174,0.9391048630303159,0.939321859901472,0.9390791911769756,0.939928073978603,0.9140629809861224
0.941012962382847,0.9396491865392476,0.9387282944678432,0.9383263193633864,0.9401929867470424,0.9217397218720224
0.9392398569693048,0.9398858297180942,0.9393195594993616,0.9384680364221396,0.9393581422787068,0.9406107879850412
0.9394409981552968,0.9392655683245128,0.9397603487551519,0.9406941762990578,0.9388527449830172,0.9402625026753852
0.9397918663687224,0.9397918663687224,0.9397918663687224,0.9397918663687224,0.9397918663687224,0.9397918663687224
